subway_name,위도,경도,환승역 수
두류역,128.555687477795,35.8572148462546,1
만촌역,128.644747980508,35.8588579996533,1
문양역,128.437002637504,35.8641579148789,1
반고개역,128.572719232126,35.8622521621908,1
범어역,128.626804891905,35.859019444441,1
사월역,128.71530783739777,35.83703160646826,1
성서산업단지역,128.507000383565,35.8517148505664,1
수성구청역,128.635638667651,35.8588057624788,1
신남역,128.582380299872,35.864197913328,2
신매역,128.705125542668,35.8408117112752,1
연호역,128.67168212651,35.8465875965262,1
영남대역,128.752763532,35.8362116642388,1
이곡역,128.5157955477842,35.85059490342399,1
임당역,128.74084813804066,35.83412938415609,1
정평역,128.728671269463,35.8340447735875,1
건들바위역,128.599699303506,35.8553896143222,1
공단역,126.80647314589804,37.3204403767323,1
구암역,127.330731986244,36.356695510518,2
남산역,128.583462127899,35.8566969364077,2
달성공원역,128.582099523544,35.8756894052121,1
대봉교역,128.60637516764342,35.855001346752566,1
만평역,128.56106304973693,35.88983602273649,1
매천역,128.543413422111,35.9126784247052,1
매천시장역,128.545741973708,35.9043687510623,1
범물역,128.640112691676,35.820839170227,1
북구청역,128.58142701792312,35.88374367155882,1
서문시장역,128.582245500572,35.8696678378541,1
수성구민운동장역,128.625129180117,35.8524169408054,1
수성못역,128.623216677973,35.8313560544497,1
수성시장역,128.616038217575,35.8543238441176,1
어린이회관역,128.624467732878,35.8451698936519,1
용지역,128.646534534337,35.8182678027764,1
원대역,128.574359233514,35.8878448262803,1
지산역,128.631951304556,35.825153218139,1
칠곡경대병원역,128.559895264986,35.9583910233172,1
칠곡운암역,128.554539499622,35.9314624364377,1
태전역,128.547426311675,35.9196484719641,1
팔거역,128.558336690689,35.9440507618416,1
팔달역,128.546749099511,35.8978386982277,1
팔달시장역,128.567880684049,35.8888415481729,1
학정역,128.559202329079,35.9515586052486,1
황금역,128.623918523675,35.8390783843098,1
갈마역,127.372796710623,36.3575809907703,1
갑천역,127.354690249086,36.3547487461809,1
노은역,127.317883531845,36.3741446787189,1
대동역,127.442837712837,36.3295857807756,1
대전역,127.43411216191,36.332299690899,1
반석역,127.31455508683969,36.392180531687046,1
서대전네거리역,127.41257645927034,36.32242246757099,1
오룡역,127.40492144995,36.3286893013728,1
월평역,127.364599812571,36.3582587338705,1
유성온천역,127.341445807064,36.3537203343187,1
정부청사역,126.989868044926,37.4265047272927,1
중구청역,127.419552786885,36.3248034278274,1
지족역,127.319497778302,36.3841073391355,1
탄방역,127.384569666381,36.3455472425069,1
판암역,127.458427352399,36.3169610007362,1
현충원역,127.3217976064,36.3590845904517,1
공항역,126.81163183518822,35.14407609242912,2
광주송정역,126.79080503506053,35.13766750683345,1
금남로4가역,126.914526339474,35.150725420206,1
금남로5가역,126.90931949178001,35.15419277418956,1
김대중컨벤션센터역,126.841569332512,35.1432572303967,1
남광주역,126.922978672689,35.1393018227168,1
녹동역,126.93399541177,35.106787076597,1
농성역,126.88372612030611,35.15328307708562,1
도산역,126.78799483393821,35.131776733914876,1
돌고개역,126.89493020259164,35.151662750226315,1
문화전당역,126.919903490043,35.1465972550305,1
상무역,126.848542149637,35.1466624736265,1
소태역,126.932411042605,35.1233388911729,1
송정공원역,126.79936687021848,35.14354984173234,1
쌍촌역,126.86953837305741,35.15159570722761,1
양동시장역,126.901277990948,35.1543243970299,1
운천역,126.769754046937,37.8799680237519,1
평동역,126.769582969722,35.1247287298032,1
학동.증심사입구역,126.928405063266,35.1327288057728,1
괴정역,128.992487217814,35.0999358214704,1
구서역,129.091288325323,35.2472824601624,1
남포역,129.03473562824252,35.09790554832192,1
낫개역,128.979663395342,35.065334914564,1
노포역,129.09502424558,35.2838438093648,1
다대포항역,128.971306868032,35.0576775626584,1
다대포해수욕장역,128.965782934439,35.0481605146045,1
당리역,128.973696685691,35.1035668582463,1
대티역,128.999943470572,35.1031581926258,1
동대신역,129.0177333285286,35.11032054771603,1
동래역,129.0784743842795,35.20561606540984,3
동매역,128.973526035966,35.0897562520489,1
두실역,129.091371463912,35.2570169811596,1
명륜역,129.079702639717,35.2125752875352,1
범내골역,129.05924810527,35.1473134465248,1
범어사역,129.09264111025075,35.27306328395934,1
범일역,129.0593528545117,35.14080345890983,1
부산대역,129.08942537773808,35.22964948660202,1
부산역,129.04141349917356,35.115101167689716,1
부산진역,129.04761201930125,35.124819326380845,1
부전역,129.060119800439,35.1646514052361,2
사하역,128.983395006332,35.0997677417715,1
서대신역,129.01213289704364,35.11091202151769,1
서면역,129.059300883545,35.157939062512,2
신장림역,128.976593289614,35.0747429522444,1
신평역,128.960618556493,35.0952286648109,1
연산역,127.200806391034,36.2123183958247,2
온천장역,129.086435133803,35.2202705693472,1
자갈치역,129.0260699211048,35.097195508119285,1
장림역,128.977350698097,35.081961734507,1
장전역,129.08814333961908,35.23807481304964,1
좌천역,129.24516392763917,35.31195264417284,1
초량역,129.042661154399,35.1205304214806,1
토성역,129.019785649708,35.1007852525409,1
하단역,128.966786546793,35.1062385683347,1
가야역,129.043313481032,35.1559353192489,1
감전역,128.99147643385,35.1553461063375,1
개금역,129.020568202069,35.1532421422541,1
경성대.부경대역,129.100519243797,35.1376003833537,1
광안역,129.113145418291,35.157858583447,1
구남역,128.994852323186,35.1966903928098,1
구명역,128.999556181232,35.2028092156488,1
국제금융센터.부산은행역,129.066743786541,35.1459205441501,1
금련산역,129.11096146101232,35.14969257761234,1
남양산역,129.019413640564,35.3254476866423,1
남천역,129.107838322896,35.1420150673392,1
냉정역,129.012118730836,35.1512560458061,1
대연역,129.092118524312,35.1351251955716,1
덕천역,129.00517512816737,35.210434749918534,2
덕포역,128.983801941146,35.173322543115,1
동원역,129.012410550189,35.2586448319904,1
동의대역,129.032596868027,35.1540609901883,1
모덕역,128.985603131583,35.1804122918444,1
모라역,128.988569733613,35.1895447446342,1
못골역,129.084381118075,35.1347250910939,1
문현역,129.067394840249,35.1390425736004,1
민락역,129.122097073991,35.1670631931086,1
벡스코역,129.136705372019,35.1712399344204,2
부산대양산캠퍼스역,129.013992153753,35.3168258388166,1
부암역,129.0501711324292,35.157364020045065,1
사상역,128.988724714287,35.1625682832279,2
센텀시티역,129.131763997578,35.1689480066604,1
수영역,129.114809550972,35.165680361287,2
수정역,129.009105154949,35.2231832264448,1
양산역,129.026444387383,35.3387498687181,1
율리역,129.01286767118953,35.24625350303768,1
장산역,129.177022545045,35.1699558313015,1
전포역,129.06538457863,35.1530881426641,1
주례역,129.002874383901,35.1504864668448,1
지게골역,129.074424176843,35.1355628667805,1
해운대역,129.158897240251,35.1636479638612,1
호포역,129.017518090893,35.2808327093335,1
화명역,129.007640378399,35.23451172253,1
강서구청역,128.981986450565,35.2111798817286,1
거제역,129.0740916714123,35.18848821355728,2
구포역,128.9971139605,35.2054809460664,1
남산정역,129.02375291133384,35.21332375652248,1
대저역,128.960632678445,35.2130452646571,2
만덕역,129.036274850219,35.2130037763101,1
망미역,129.10831503568375,35.171497899839316,1
물만골역,129.0857095864,35.1767970911539,1
미남역,129.068989663338,35.2068437372256,2
배산역,129.09558177246,35.1734942170739,1
사직역,129.065193277832,35.1986215514386,1
숙등역,129.013192843436,35.2120778435626,1
체육공원역,128.969425373083,35.2124735466918,1
고촌역,126.770325947061,37.601213413053,1
금사역,129.1151206096,35.2157859199559,1
낙민역,129.090778955954,35.200218916242,1
동부산대학역,129.15375363540113,35.2323946024307,1
명장역,129.1018738053871,35.20540841852537,1
반여농산물시장역,129.123995882239,35.2177499579063,1
서동역,129.107524541959,35.2131681497048,1
석대역,129.137020635865,35.2181370268054,1
수안역,129.083848486855,35.2017370185204,1
안평역,126.78027142761,35.3339512298636,1
영산대역,129.14611605582886,35.22559607721028,1
충렬사역,129.09788161135464,35.20028345958105,1
가야대역,128.864973471686,35.2668151307555,1
괘법 르네시떼역,128.977658179095,35.1632721941138,1
김해대학역,128.915582461774,35.22899663473,1
김해시청역,128.890387960522,35.2271218680623,1
대사역,128.938390945621,35.2176967415322,1
덕두역,128.95417861657,35.181994167427,1
등구역,128.963542041197,35.196153352934,1
박물관역,128.871887125462,35.2400585220082,1
봉황역,128.8742777452,35.2272823463239,1
부원역,128.883941949222,35.2264942365647,1
불암역,128.92783103353437,35.222144212820545,1
서부산 유통지구역,128.954910864535,35.1663703106116,1
수로왕릉역,128.872164496608,35.2328195086945,1
연지공원역,128.869286266039,35.2496404839021,1
인제대역,128.901688578174,35.228130760436,1
장신대역,127.103521464507,37.5452991715677,1
지내역,128.923761776687,35.2274754567937,1
평강역,128.950681581985,35.2140387478609,1
거제해맞이역,129.069006857993,35.1812073659835,1
기장역,129.21876600203,35.244723114118,1
센텀역,129.124610266798,35.1792963570473,1
신해운대역,129.177149896917,35.1816430868534,1
안락역,129.100650008395,35.1960901599745,1
오시리아역,129.208312848657,35.1962464517431,1
일광역,129.23309287659126,35.26758209650242,1
재송역,129.120092561969,35.1880806332915,1
용유역,126.423646323362,37.4248334335062,1
워터파크역,126.43416991116,37.4291910812658,1
장기주차장역,126.45562030781,37.4438953040571,1
파라다이스시티역,126.459863313506,37.4371752560381,1
합동청사역,126.458659841085,37.440481844271,1
