단지코드,지하철역,버스정류장,등록차량수,연면적,위도,경도,총인구수,세대당_인구,공가수_비율,세대당_가능주차면수,0~19 인구수,20~39 인구수,40~69 인구수,70세이상 인구수,sub_0,sub_1,sub_dist_0,sub_dist_1,sub_dist_2,type_0,type_1,type_2,type_3,type_8,type_9,type_10,type_11,type_12,type_13,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,store전용면적mean,store전용면적std
C1056,0.0,10.0,125.0,1637.6,126.57391795605078,33.249795825732235,13624.5,2.25,0.0,0.2926829268292683,85.79470806268121,90.21835663694081,190.773606370876,43.213328929502,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69820.0,72565.0,75310.0,78055.0,80800.0,3138000.0,3261250.0,3384500.0,3507750.0,3631000.0,4250000.0,4250000.0,4250000.0,4250000.0,4250000.0,69750.0,69750.0,69750.0,69750.0,69750.0,26.34,27.375,28.41,29.445,30.48,31.839999999999996,3.744889033148481e-15
C2644,0.0,12.0,177.0,148.34,126.46374936166296,36.77152909040026,15906.0,2.2,0.008985879332477536,0.24390243902439024,159.9041242298503,189.87696466742108,351.8870237646171,77.3318873381114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,127670.0,127670.0,144460.0,161250.0,161250.0,8684000.0,8684000.0,10281500.0,11879000.0,11879000.0,13610000.0,14255000.0,14900000.0,14900000.0,14900000.0,317700.0,332750.0,347800.0,347800.0,347800.0,26.37,26.37,32.02,37.67,37.67,49.446666666666665,0.4734272207354933
C1206,0.0,4.0,90.0,121.5,128.57494434937192,38.197052460933755,15626.0,2.03,0.0013245033112582781,0.11655629139072848,118.78711762447203,162.99708818635608,378.0798028926149,95.13599129655701,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,69900.0,73180.0,76460.0,79740.0,83020.0,3141000.0,3288500.0,3436000.0,3583500.0,3731000.0,1224000.0,1224000.0,2542000.0,2636000.0,3127681.097083678,6120000.0,6120000.0,12710000.0,13180000.0,59875725.73718488,26.37,27.6075,28.845,30.082500000000003,31.32,45.589,33.80558482788836
C2481,0.0,2.0,302.0,9.0,129.113577925583,35.5603010031757,22159.0,2.02,0.002886002886002886,0.7012987012987013,93.72810144862136,180.2319147975992,344.1700889029289,74.86989485085067,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73240.0,87315.0,101390.0,102080.0,102770.0,11095000.0,12158000.0,13221000.0,13293000.0,13365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,41.14,45.48,45.73,45.98,0.0,0.0
C1718,0.0,2.0,496.0,3104.518,129.366253116155,35.5947956000564,36060.0,2.66,0.03054448871181939,0.9057104913678619,166.9087354409318,230.8698835274543,325.130615640599,30.090765391014976,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,187260.0,202867.5,218475.0,234082.5,249690.0,24969000.0,26217250.0,27465500.0,28713750.0,29962000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,48.1575,49.415,50.6725,51.93,0.0,0.0
C1655,0.0,6.0,236.0,6028.136,127.8265880312306,37.317098870297116,17665.0,2.05,0.04618473895582329,0.8072289156626506,75.66555335409001,107.014322105859,249.4933484290971,65.82677611095387,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,98610.0,122955.0,132320.0,143247.5,172280.0,13731000.0,18412500.0,19973000.0,20909750.0,23720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54,44.9775,46.845,48.1575,51.93,0.0,0.0
C1430,0.0,3.0,839.0,6969.3,129.168081704618,35.3263937007063,81775.0,2.6,0.020874103065883887,0.8454011741682974,421.85385509018647,364.8455640476918,642.4258881076124,103.87469275450933,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,144800.0,153222.5,185990.0,215950.0,215950.0,25966000.0,27090250.0,31835000.0,36205000.0,36205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.77,51.8375,55.715,59.675000000000004,59.99,0.0,0.0
C1775,0.0,8.0,96.0,3320.1,126.54686726803892,33.47376381443057,38359.0,2.39,0.007032348804500703,0.18424753867791843,168.65374488386038,213.19434813212027,287.2618681404624,41.89003884355692,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74770.0,77710.0,80650.0,83590.0,86530.0,4028000.0,4186250.0,4344500.0,4502750.0,4661000.0,229800.0,229800.0,229800.0,229800.0,992311.6206,91660000.0,91660000.0,91660000.0,91660000.0,395801928.4,26.34,27.375,28.41,29.445,30.48,38.883333333333326,27.278712701787573
C1519,0.0,0.0,235.0,175.5,126.481502456653,33.4782787803149,55385.0,2.4,0.0,0.9357142857142857,94.50284373025188,116.42610815202671,184.80454996840302,24.26649814931841,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80260.0,87317.5,94375.0,101432.5,108490.0,14110000.0,14791000.0,15472000.0,16153000.0,16834000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,38.480000000000004,40.760000000000005,43.040000000000006,45.32,0.0,0.0
C2221,0.0,3.0,359.0,95.58,126.577082874753,33.5200790699234,24300.0,2.51,0.001694915254237288,0.6372881355932203,131.37818930041155,143.3238683127572,264.7716049382716,50.526337448559666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,246550.0,246550.0,246675.0,246800.0,246800.0,15395000.0,15395000.0,15406500.0,15418000.0,15418000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,49.5,49.535,49.57,49.57,0.0,0.0
C1790,0.0,4.0,120.0,1853.25,128.10987950232305,35.162019198547284,27253.0,2.05,0.0030441400304414,0.2526636225266362,119.01841999045978,231.38318717205448,262.52999669761124,44.06839613987451,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,69900.0,76460.0,83020.0,83020.0,83020.0,3141000.0,3436000.0,3731000.0,3731000.0,3731000.0,143392.05873099048,143500.0,171914.84065265572,264250.0,11860802.96133835,5980000.0,5985644.757939525,7182287.838324318,11045000.0,66850397.22620814,26.37,28.845,31.32,31.32,31.32,36.464333333333336,41.92425219314023
C2109,0.0,4.0,60.0,740.15,128.05379801007948,35.16910229253018,24288.0,2.555,0.00404040404040404,0.23636363636363636,109.43274456521739,120.63179347826086,227.24184782608697,37.69361413043478,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,69820.0,72565.0,75310.0,78055.0,80800.0,3138000.0,3261250.0,3384500.0,3507750.0,3631000.0,146400.0,146400.0,146400.0,146400.0,261250.0,5650000.0,5650000.0,5650000.0,5650000.0,8086000.0,26.34,27.375,28.41,29.445,30.48,38.16066666666666,24.47983673692835
C1698,0.0,3.0,65.0,528.02,128.708078278682,35.1500493226726,13389.666666666664,2.236666666666667,0.002173913043478261,0.33695652173913043,88.40648261096864,113.45116881177027,215.54233364036946,42.60001493689164,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,162030.0,162030.0,162030.0,162030.0,162030.0,12864000.0,12864000.0,12864000.0,12864000.0,12864000.0,157500.0,157500.0,157500.0,157500.0,157500.0,6620000.0,6620000.0,6620000.0,6620000.0,6620000.0,39.0,39.0,39.195,39.39,39.39,32.1,0.0
C1866,0.0,3.0,135.0,283.05,128.504926933693,35.53605399259521,16858.0,2.12,0.0029585798816568047,0.6952662721893491,56.279867125400415,70.25459722386998,158.69438842092774,52.771147229801876,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70740.0,81067.5,102215.0,119920.0,119920.0,9592000.0,10107250.0,11421000.0,12563000.0,12563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,38.79,42.845,46.3125,46.71,0.0,0.0
C1005,0.0,8.0,376.0,5.688,127.11926815857822,36.8209585899009,40542.0,2.82,0.013986013986013986,0.8304195804195804,314.85254797493957,333.47619752355587,457.09772581520406,38.57352868630063,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,208470.0,209685.0,210900.0,228835.0,246770.0,16205000.0,16276500.0,16348000.0,17559000.0,18770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49,51.72,51.95,55.795,59.64,0.0,0.0
C1004,0.0,2.0,93.0,948.76,127.13373769124901,36.8239970540574,21296.0,1.655,0.005758157389635317,0.29366602687140114,50.43395473328324,207.37492956423742,222.64089500375655,40.55022069872277,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104180.0,104437.5,104695.0,104952.5,105210.0,4682000.0,4693500.0,4705000.0,4716500.0,4728000.0,83400.0,141255.0077852664,145654.4091064061,156360.0,11205052.20642808,3780000.0,5731254.890438361,6202584.440451398,8400000.0,66326684.61057426,39.3,39.397499999999994,39.495,39.5925,39.69,39.09470588235294,52.52457783238803
C1875,0.0,8.0,209.0,1009.05,127.126107624884,36.8026274534785,23441.66666666667,2.3833333333333333,0.004985044865403789,0.1914257228315055,198.53195876288657,286.33100604337005,453.0293921080696,65.10764308567366,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,69900.0,69900.0,69900.0,76460.0,83020.0,3141000.0,3141000.0,3141000.0,3436000.0,3731000.0,63450.0,145068.40558641858,194532.69828213012,271600.0,11205052.20642808,2619000.0,5776367.608594128,7900924.611494419,11140000.0,66326684.61057426,26.37,26.37,26.37,28.845,31.32,37.194736842105264,49.7876206577522
C2156,0.0,1.0,204.0,555.05,126.799144775919,36.4483307451826,9915.0,1.97,0.0,0.803921568627451,49.19455370650529,64.62571860816945,138.84962178517398,53.33010590015128,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80500.0,85455.0,90410.0,108995.0,127580.0,8670000.0,9908500.0,11147000.0,15483000.0,19819000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,38.06,39.57,45.75,51.93,0.0,0.0
C2212,0.0,4.0,86.0,12.0,127.75766572882229,37.87114677836847,15898.0,2.18,0.0,0.1836441893830703,113.05388518471922,188.53518262255213,309.1152765547028,86.29565563802574,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,74860.0,81885.0,88910.0,88910.0,88910.0,4032000.0,4410500.0,4789000.0,4789000.0,4789000.0,132000.0,132000.0,132000.0,264000.0,569996.2312,5120000.0,5120000.0,5120000.0,10240000.0,22108944.72,26.37,28.845,31.32,31.32,31.32,53.02272727272727,32.06443141267567
C2401,0.0,3.0,19.0,5483.834,129.040935317223,37.11585085363321,2002.0,1.62,0.09859154929577464,0.7699530516431925,12.66083916083916,26.598401598401598,107.56393606393605,66.17682317682318,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,28850.0,50755.0,72660.0,136285.0,199910.0,11682000.0,18823000.0,25964000.0,40688500.0,55413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,43.31,46.9,53.39,59.88,0.0,0.0
C2571,0.0,1.0,62.0,9507.785,128.4217322467,34.8266093993851,10214.0,1.91,0.010395010395010396,0.13513513513513514,65.69365576659487,87.21480321127864,254.25093009594673,73.84061092617976,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,68000.0,68000.0,68000.0,68000.0,68000.0,3056000.0,3056000.0,3056000.0,3056000.0,3056000.0,71900.0,71900.0,71900.0,71900.0,285996.7023,5580000.0,5580000.0,5580000.0,5580000.0,22195571.61,26.37,26.37,26.37,26.37,26.37,39.13307692307691,26.29556280205699
C1175,0.0,2.0,430.0,6700.169,126.66586626249482,36.58994263005826,37846.0,2.12,0.03205128205128205,1.0192307692307692,82.0354066479945,102.30312318342759,222.697563811235,60.963906357342914,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,128070.0,144085.0,160100.0,182520.0,204940.0,21134000.0,23696000.0,26258000.0,30421500.0,34585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,49.415,51.93,55.905,59.88,0.0,0.0
C1833,0.0,5.0,1001.0,3253.27,126.57491947685604,33.51608302156131,24300.0,2.51,0.013929618768328446,1.1033724340175952,303.7285596707819,331.3453497942387,612.116049382716,116.81004115226337,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99720.0,111735.0,123750.0,164610.0,215080.0,11774000.0,13697000.0,15620000.0,18984000.0,21266000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,36.485,39.57,46.9,51.95,0.0,0.0
C2445,0.0,4.0,334.0,5412.138000000001,128.20064255224,37.119901164542796,15292.0,2.16,0.02,0.83875,156.00313889615487,190.79257127910023,358.357311012294,94.84697881245096,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,88900.0,102117.5,141770.0,163400.0,170610.0,9852000.0,11294000.0,15620000.0,17422250.0,18023000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,39.19,46.9,50.6725,51.93,0.0,0.0
C1885,0.0,4.0,616.0,6675.53,127.63485696016554,34.76864197407875,20408.0,2.3,0.016867469879518072,0.9662650602409638,166.7483339866719,190.58114464915718,380.999607996864,91.67091336730694,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100920.0,100920.0,100920.0,144180.0,144180.0,14418000.0,14418000.0,14418000.0,24032000.0,24032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,36.7225,36.735,46.7625,46.83,0.0,0.0
C2368,0.0,4.0,548.0,4561.1,127.640062474139,34.7648865358262,20408.0,2.3,0.012903225806451613,0.952258064516129,155.69874558996472,177.95227361818894,355.7526460211682,85.59633477067817,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100920.0,100920.0,100920.0,100920.0,181420.0,14418000.0,14418000.0,14418000.0,14418000.0,27637000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57,36.7,36.715,36.7325,51.73,0.0,0.0
C2016,0.0,2.0,220.0,4470.38,127.56453758833946,36.92891915488254,12978.0,2.2,0.05747126436781609,0.7586206896551724,52.228155339805824,73.90776699029126,112.2995839112344,22.564493758668515,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80790.0,80790.0,103875.0,126960.0,126960.0,9233000.0,9233000.0,12234000.0,15235000.0,15235000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55,36.55,41.724999999999994,46.9,46.9,0.0,0.0
C2371,0.0,1.0,451.0,4700.72,128.452326202339,35.8292787620425,8379.0,2.04,0.04219409282700422,0.7890295358649789,68.27998567848192,82.42248478338702,246.70175438596493,76.59577515216614,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72080.0,72080.0,108130.0,112035.0,123750.0,9731000.0,9731000.0,17302000.0,18443500.0,21868000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52,36.73,46.9,48.135,51.93,0.0,0.0
C2536,0.0,1.0,47.0,2207.08,127.172757467358,35.3493474008614,1706.0,1.74,0.09722222222222222,0.75,6.11957796014068,7.976553341148888,32.49706916764361,25.406799531066824,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50400.0,50400.0,50400.0,63005.0,75610.0,9074000.0,9074000.0,9074000.0,11343000.0,13612000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,35.1,35.1,39.165,43.23,0.0,0.0
C2538,0.0,3.0,799.0,6503.883324782546,126.8147999139188,37.478049356274,95543.0,2.56,0.008825526137135099,0.8818737270875764,288.4547271908983,386.87776184545186,674.0374491066849,123.63006185696493,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,174280.0,240665.0,311110.0,340790.0,340790.0,11022000.0,14012000.0,39668000.0,45613000.0,45613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,35.46,46.4,51.91,51.92,0.0,0.0
C1014,0.0,2.0,708.0,6141.51,127.369359280453,35.400248491030204,6632.0,2.12,0.0050200803212851405,0.8263052208835341,194.93486127864898,183.82147165259346,462.407117008444,154.83655006031364,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138180.0,150190.0,150190.0,174220.0,186230.0,11053000.0,21628000.0,21628000.0,29439000.0,32443000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,46.849999999999994,46.9,55.474999999999994,59.73,0.0,0.0
C1592,0.0,5.0,739.0,4530.72,127.93171389266651,37.335848792219096,32936.0,2.34,0.014942528735632184,0.8770114942528736,196.473767306291,225.47728928831677,395.1927981539956,52.85614525139665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,158540.0,172190.0,172190.0,245280.0,286150.0,11147000.0,12387000.0,12387000.0,19819000.0,24775000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,36.55,36.55,46.9,51.93,0.0,0.0
C1867,0.0,2.0,374.0,9.82,128.06288695094,35.00925179528803,7526.0,2.03,0.038348082595870206,0.8539823008849557,113.42040924794048,117.65453095934096,329.90114270528835,117.02391708743026,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100920.0,100920.0,100920.0,133365.0,186230.0,9972000.0,9972000.0,9972000.0,15560250.0,21027000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.52,36.52,36.52,44.035000000000004,51.93,0.0,0.0
C2326,0.0,4.0,557.0,5208.68,127.43701275779101,36.8610721066216,30130.0,2.11,0.023734177215189875,0.7563291139240507,114.77942250248924,147.35479588450048,297.6881513441752,72.17763026883505,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,96110.0,96110.0,114140.0,114140.0,153790.0,11414000.0,11414000.0,13216000.0,13216000.0,17541000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.92,36.92,39.89,39.89,46.89,0.0,0.0
C1015,0.0,3.0,579.0,8215.07,128.833707711425,35.1516949304858,34231.0,2.12,0.029136316337148804,0.9656607700312175,194.01919312903507,290.369051444597,413.75414098331925,62.8576144430487,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,87710.0,87710.0,140810.0,156105.0,201990.0,9811000.0,9811000.0,15583000.0,18035750.0,25394000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66,36.87,46.245000000000005,49.714999999999996,59.69,0.0,0.0
C1620,0.0,4.0,1101.0,6033.53,126.857604369625,35.208383904718204,30052.0,2.55,0.017857142857142856,0.9586038961038961,338.82869692532944,351.94729136163977,495.9238653001465,45.300146412884345,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,90110.0,90110.0,141770.0,141770.0,141770.0,15620000.0,15620000.0,25233000.0,25233000.0,25233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.37,36.37,46.72,46.72,46.74,0.0,0.0
C1049,0.0,3.0,762.0,4474.19,126.85985711239701,35.2088552358168,30052.0,2.55,0.026627218934911243,0.9733727810650887,185.91574604019698,193.1139358445361,272.1140689471583,24.85624916810862,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,90110.0,90110.0,175410.0,175410.0,175410.0,15620000.0,15620000.0,31242000.0,31242000.0,31242000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.37,36.37,51.44,51.72,51.79,0.0,0.0
C2000,0.0,2.0,795.0,6726.172,129.025902230073,35.3018695894355,35086.0,2.44,0.016153846153846154,0.8323076923076923,282.14957532919107,347.13845978452946,573.1915863877331,97.5203784985464,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90110.0,102125.0,169420.0,169420.0,219880.0,10813000.0,12255000.0,19225000.0,19225000.0,26435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.65,38.065,46.9,46.9,59.88,0.0,0.0
C2097,0.0,2.0,995.0,11191.17,128.425185873841,36.142561884033,46540.0,2.5,0.02905811623246493,1.2424849699398797,283.8102707348517,308.79243661366564,378.7210571551354,26.67623549634723,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,39840.0,64930.0,110790.0,110790.0,228540.0,13158000.0,16737000.0,16737000.0,55452000.0,76506000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,39.945,39.99,46.725,59.61,0.0,0.0
C1668,0.0,4.0,288.0,2609.04,126.4739004291471,34.992639804479474,10782.0,2.01,0.014198782961460446,0.8539553752535497,83.94991652754592,102.92552402151733,230.17640511964387,75.9481543312929,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,75690.0,75690.0,75690.0,120150.0,146580.0,9611000.0,9611000.0,9611000.0,14418000.0,19225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16,36.16,36.38,46.61,51.75,0.0,0.0
C1689,1.0,3.0,960.0,13148.93,127.07423893019899,37.2963230790934,41112.5,2.81,0.0035810205908683975,0.8818263205013429,248.02901793858305,284.6804743083004,480.3677348738218,103.92277287929461,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,126470.0,206852.5,291970.0,291970.0,348700.0,18557000.0,30318750.0,42909000.0,42909000.0,55558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,39.272499999999994,46.75,46.900000000000006,51.94,0.0,0.0
C1234,0.0,2.0,311.0,226.24,128.87928279519952,37.743907922890095,16592.0,2.15,0.003257328990228013,0.7133550488599348,54.04695033751205,84.46570636451301,137.42098601735773,31.066357280617165,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,142330.0,148047.5,153765.0,159482.5,165200.0,21606000.0,22718000.0,23830000.0,24942000.0,26054000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.86,53.787499999999994,55.715,57.6425,59.57,0.0,0.0
C2514,0.0,1.0,648.0,10.44,127.92296885174652,35.694898803096855,40926.0,2.19,0.01996007984031936,0.8083832335329342,100.8341152323706,107.82407271661046,228.17130919220057,64.17050285881838,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,138720.0,138720.0,149870.0,161020.0,161020.0,13625000.0,13625000.0,15483500.0,17342000.0,17342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69,46.9,49.41,51.927499999999995,51.93,0.0,0.0
C1368,0.0,10.0,861.0,7002.258000000002,128.75919031289718,35.80871270295293,38839.0,2.28,0.03236607142857143,1.0044642857142858,169.37696645124745,233.37202296660573,416.01400653981824,77.23700404232859,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,117330.0,148237.5,176635.0,194730.0,194730.0,13731000.0,17477250.0,20847500.0,22969000.0,22969000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,45.129999999999995,49.415,51.93,51.93,0.0,0.0
C1057,0.0,4.0,521.0,5894.6190000000015,128.7616308530879,35.808017329300725,38839.0,2.28,0.046065259117082535,1.0,98.48816910837044,135.69958031875177,241.9010015705863,44.91124900229152,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,117330.0,148237.5,176635.0,194730.0,194730.0,13731000.0,17477250.0,20847500.0,22969000.0,22969000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,45.129999999999995,49.415,51.93,51.93,0.0,0.0
C2336,0.0,2.0,562.0,4320.232,128.82271955876328,35.90637095410233,35861.0,2.13,0.028384279475982533,0.87117903930131,72.21025626725414,117.60029000864449,222.02035637600736,46.16909734809403,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,104840.0,104840.0,134300.0,134300.0,205060.0,15354000.0,15354000.0,19787000.0,19787000.0,30221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49,39.625,46.59,46.8,59.89,0.0,0.0
C1026,0.0,2.0,422.0,37.38,128.450305746386,35.823330221295,8379.0,2.04,0.034482758620689655,0.7068965517241379,41.774674782193586,50.42725862274734,150.93567251461988,46.862394080439195,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,96580.0,102930.0,109280.0,115630.0,121980.0,22876000.0,23511750.0,24147500.0,24783250.0,25419000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66,53.7425,55.825,57.9075,59.99,0.0,0.0
C2256,0.0,1.0,344.0,5588.557,128.33033369145735,34.967164045151456,24207.0,2.14,0.017114914425427872,0.7726161369193154,74.46040401536746,75.87966290742348,199.45656215144382,59.20337092576527,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,65950.0,91140.0,136710.0,167890.0,167890.0,8394000.0,9592000.0,15590000.0,19187000.0,19187000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,36.62,46.9,51.93,51.93,0.0,0.0
C1900,0.0,2.0,596.0,5582.717,126.695383089524,35.4385007181209,21189.0,2.21,0.0034129692832764505,0.8054607508532423,122.07296238614376,119.66690263816132,260.43522582472036,83.82490915097459,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,74890.0,82382.5,106090.0,110775.0,124830.0,8738000.0,11546750.0,17477000.0,18413000.0,21221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,38.79,46.815,48.1575,51.93,0.0,0.0
C2666,0.0,1.0,701.0,5639.425,129.1682151080938,35.2415666384966,7958.0,2.06,0.021217712177121772,0.772140221402214,106.38401608444332,184.98014576526765,568.8343804976125,223.80145765267653,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,115180.0,115180.0,133145.0,151110.0,151110.0,16723000.0,16723000.0,18890500.0,21058000.0,21058000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74,39.96,43.260000000000005,46.56,46.77,0.0,0.0
C2361,0.0,4.0,1117.0,6597.519,126.89030660628401,37.4473109708413,41315.0,2.58,0.007666098807495741,0.8739352640545145,238.42301827423455,322.3207551736657,529.8557666707006,83.40045988139903,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,197230.0,228445.0,259660.0,284005.0,370790.0,23720000.0,30587000.0,37454000.0,41323500.0,61674000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,43.335,46.9,49.445,59.61,0.0,0.0
C1642,0.0,6.0,297.0,330.66,127.689384206748,34.956546599865796,57510.0,2.5,0.05185185185185185,0.8222222222222222,63.70422535211268,77.82629107981221,119.3849765258216,9.084507042253522,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,78670.0,92935.0,107200.0,107200.0,107200.0,12483000.0,14980000.0,17477000.0,17477000.0,17477000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72,43.254999999999995,46.9,46.9,46.9,0.0,0.0
C1013,0.0,6.0,1665.0,7272.904,126.87150656227699,35.170156786886395,16229.0,2.57,0.012232415902140673,0.8555045871559633,317.7918540883603,288.615934438351,613.7420666707746,87.85014480251402,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,108900.0,135960.0,135960.0,135960.0,156850.0,20770000.0,24665000.0,24665000.0,24665000.0,29859000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65,46.22,46.22,46.76,51.86,0.0,0.0
