단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,단지명,도로명주소
C2173,775,아파트,경기도,국민임대,51.9,102,4.0,A,50791000.0,330740.0,1.0,2.0,665.0,745.0,봇들마을 5단지,경기도 성남시 분당구 대왕판교로644번길 65
C2173,775,아파트,경기도,국민임대,51.96,91,4.0,A,50791000.0,330740.0,1.0,2.0,665.0,745.0,봇들마을 5단지,경기도 성남시 분당구 대왕판교로644번길 65
C1911,890,아파트,부산광역시,국민임대,51.77,250,21.0,A,28491000.0,235360.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1911,890,아파트,부산광역시,국민임대,51.77,25,21.0,A,28491000.0,235360.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1911,890,아파트,부산광역시,국민임대,51.77,147,21.0,A,28491000.0,235360.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1911,890,아파트,부산광역시,국민임대,51.93,24,21.0,A,28491000.0,235360.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1911,890,아파트,부산광역시,국민임대,51.93,144,21.0,A,28491000.0,235360.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1911,890,아파트,부산광역시,국민임대,59.47,300,21.0,A,35924000.0,286150.0,1.0,2.0,985.0,831.0,송정 휴먼시아2단지,부산광역시 해운대구 해운대로 1188
C1638,494,아파트,전라북도,국민임대,46.9,43,10.0,A,16875000.0,81760.0,0.0,6.0,358.0,413.0,순창경천 주공아파트,전라북도 순창군 순창읍 경천1로 102
C1638,494,아파트,전라북도,국민임대,46.9,28,10.0,A,16875000.0,81760.0,0.0,6.0,358.0,413.0,순창경천 주공아파트,전라북도 순창군 순창읍 경천1로 102
C1638,494,아파트,전라북도,국민임대,51.93,54,10.0,A,20122000.0,98640.0,0.0,6.0,358.0,413.0,순창경천 주공아파트,전라북도 순창군 순창읍 경천1로 102
C1638,494,아파트,전라북도,국민임대,51.93,112,10.0,A,20122000.0,98640.0,0.0,6.0,358.0,413.0,순창경천 주공아파트,전라북도 순창군 순창읍 경천1로 102
C1638,494,아파트,전라북도,국민임대,59.88,257,10.0,A,23367000.0,120710.0,0.0,6.0,358.0,413.0,순창경천 주공아파트,전라북도 순창군 순창읍 경천1로 102
C2412,571,아파트,전라남도,국민임대,36.55,255,10.0,A,14863000.0,99080.0,0.0,2.0,492.0,487.0,참샘마을휴먼시아,전라남도 순천시 고지1길 57
C2412,571,아파트,전라남도,국민임대,36.55,69,10.0,A,14863000.0,99080.0,0.0,2.0,492.0,487.0,참샘마을휴먼시아,전라남도 순천시 고지1길 57
C2412,571,아파트,전라남도,국민임대,46.9,160,10.0,A,22895000.0,138570.0,0.0,2.0,492.0,487.0,참샘마을휴먼시아,전라남도 순천시 고지1길 57
C2412,571,아파트,전라남도,국민임대,46.9,15,10.0,A,22895000.0,138570.0,0.0,2.0,492.0,487.0,참샘마을휴먼시아,전라남도 순천시 고지1길 57
C2412,571,아파트,전라남도,국민임대,51.93,72,10.0,A,27715000.0,168700.0,0.0,2.0,492.0,487.0,참샘마을휴먼시아,전라남도 순천시 고지1길 57
C1871,550,아파트,전라남도,국민임대,36.63,161,15.0,A,11469000.0,69340.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1871,550,아파트,전라남도,국민임대,36.63,51,15.0,A,11469000.0,69340.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1871,550,아파트,전라남도,국민임대,36.63,5,15.0,A,11469000.0,69340.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1871,550,아파트,전라남도,국민임대,46.22,292,15.0,A,14475000.0,88430.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1871,550,아파트,전라남도,국민임대,46.22,31,15.0,A,14475000.0,88430.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1871,550,아파트,전라남도,국민임대,46.22,10,15.0,A,14475000.0,88430.0,0.0,4.0,385.0,408.0,배들마을 선평주공2단지,전라남도 순천시 서면 강청길 80
C1309,383,아파트,전라남도,국민임대,39.59,87,15.0,A,14981000.0,80290.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,46.59,30,15.0,A,18726000.0,100690.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,46.9,87,15.0,A,18726000.0,100690.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,46.9,60,15.0,A,18726000.0,100690.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,46.9,29,15.0,A,18726000.0,100690.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,51.93,60,15.0,A,21221000.0,119860.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1309,383,아파트,전라남도,국민임대,51.93,30,15.0,A,21221000.0,119860.0,0.0,4.0,385.0,446.0,연향주공아파트,전라남도 순천시 팔마1길 26
C1527,996,아파트,경상북도,국민임대,46.61,232,23.0,A,15252000.0,126680.0,0.0,4.0,834.0,1150.0,안동옥동주공6단지,경상북도 안동시 옥서1길 46
C1527,996,아파트,경상북도,국민임대,46.61,112,23.0,A,15252000.0,126680.0,0.0,4.0,834.0,1150.0,안동옥동주공6단지,경상북도 안동시 옥서1길 46
C1527,996,아파트,경상북도,국민임대,51.86,442,23.0,A,19204000.0,154270.0,0.0,4.0,834.0,1150.0,안동옥동주공6단지,경상북도 안동시 옥서1길 46
C1527,996,아파트,경상북도,국민임대,59.29,90,23.0,A,22579000.0,180630.0,0.0,4.0,834.0,1150.0,안동옥동주공6단지,경상북도 안동시 옥서1길 46
C1527,996,아파트,경상북도,국민임대,59.57,120,23.0,A,22579000.0,180630.0,0.0,4.0,834.0,1150.0,안동옥동주공6단지,경상북도 안동시 옥서1길 46
C2208,882,아파트,경기도,국민임대,36.91,212,16.0,A,17102000.0,142310.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,36.91,95,16.0,A,17102000.0,142310.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,46.57,253,16.0,A,31958000.0,217210.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,46.57,52,16.0,A,31958000.0,217210.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,46.85,72,16.0,A,31958000.0,217210.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,46.97,60,16.0,A,31958000.0,217210.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,51.91,84,16.0,A,41572000.0,262170.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C2208,882,아파트,경기도,국민임대,51.91,54,16.0,A,41572000.0,262170.0,0.0,2.0,755.0,840.0,안산신길휴먼시아2단지아파트,경기도 안산시 단원구 삼일로 13
C1940,615,아파트,경기도,국민임대,36.91,114,16.0,A,16971000.0,141210.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C1940,615,아파트,경기도,국민임대,46.57,114,16.0,A,31711000.0,215550.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C1940,615,아파트,경기도,국민임대,46.57,116,16.0,A,31711000.0,215550.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C1940,615,아파트,경기도,국민임대,46.57,61,16.0,A,31711000.0,215550.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C1940,615,아파트,경기도,국민임대,46.59,82,16.0,A,31711000.0,215550.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C1940,615,아파트,경기도,국민임대,59.88,128,16.0,A,51658000.0,324540.0,0.0,2.0,527.0,709.0,안산신길 휴먼시아5단지,경기도 안산시 단원구 신길로 94
C2596,470,아파트,경기도,국민임대,36.91,112,15.0,A,17102000.0,142310.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,46.57,112,15.0,A,31958000.0,217210.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,46.57,59,15.0,A,31958000.0,217210.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,46.57,35,15.0,A,31958000.0,217210.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,46.59,81,15.0,A,31958000.0,217210.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,51.91,45,15.0,A,41572000.0,262170.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2596,470,아파트,경기도,국민임대,51.91,26,15.0,A,41572000.0,262170.0,1.0,7.0,405.0,480.0,안산신길 휴먼시아7단지,경기도 안산시 단원구 신길로 50
C2227,477,아파트,경기도,국민임대,36.91,159,9.0,A,16971000.0,141210.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,36.91,28,9.0,A,16971000.0,141210.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,46.57,86,9.0,A,31711000.0,215550.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,46.85,60,9.0,A,31711000.0,215550.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,46.97,30,9.0,A,31711000.0,215550.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,51.91,88,9.0,A,41252000.0,260140.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2227,477,아파트,경기도,국민임대,51.91,26,9.0,A,41252000.0,260140.0,0.0,8.0,413.0,505.0,안산신길 휴먼시아9단지,경기도 안산시 단원구 도일로 26
C2563,496,아파트,경기도,국민임대,36.63,208,9.0,A,12709000.0,152500.0,0.0,2.0,425.0,449.0,안산팔곡주공아파트,경기도 안산시 상록구 정동1길 7
C2563,496,아파트,경기도,국민임대,36.63,82,9.0,A,12709000.0,152500.0,0.0,2.0,425.0,449.0,안산팔곡주공아파트,경기도 안산시 상록구 정동1길 7
C2563,496,아파트,경기도,국민임대,46.22,104,9.0,A,16520000.0,190640.0,0.0,2.0,425.0,449.0,안산팔곡주공아파트,경기도 안산시 상록구 정동1길 7
C2563,496,아파트,경기도,국민임대,46.22,102,9.0,A,16520000.0,190640.0,0.0,2.0,425.0,449.0,안산팔곡주공아파트,경기도 안산시 상록구 정동1길 7
C2358,1260,아파트,경상남도,국민임대,36.61,401,24.0,A,15577000.0,88260.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C2358,1260,아파트,경상남도,국민임대,36.61,141,24.0,A,15577000.0,88260.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C2358,1260,아파트,경상남도,국민임대,36.61,12,24.0,A,15577000.0,88260.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C2358,1260,아파트,경상남도,국민임대,46.29,603,24.0,A,24665000.0,166140.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C2358,1260,아파트,경상남도,국민임대,46.29,91,24.0,A,24665000.0,166140.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C2358,1260,아파트,경상남도,국민임대,46.29,12,24.0,A,24665000.0,166140.0,0.0,8.0,941.0,1010.0,양산물금 휴먼시아 7단지아파트,경상남도 양산시 양주로 58
C1492,390,아파트,경기도,국민임대,39.51,68,15.0,A,11437000.0,69870.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,39.84,161,15.0,A,11437000.0,71140.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,39.84,46,15.0,A,11437000.0,71140.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,46.71,32,15.0,A,13979000.0,78780.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,46.71,16,15.0,A,13979000.0,78780.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,46.71,44,15.0,A,13979000.0,78780.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1492,390,아파트,경기도,국민임대,46.71,23,15.0,A,13979000.0,78780.0,0.0,2.0,334.0,296.0,양주가납 주공아파트,경기도 양주시 광적면 삼일로65번길 156
C1601,330,아파트,경기도,국민임대,46.9,72,13.0,A,22793000.0,155340.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1601,330,아파트,경기도,국민임대,46.9,42,13.0,A,22793000.0,155340.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1601,330,아파트,경기도,국민임대,46.9,6,13.0,A,22793000.0,155340.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1601,330,아파트,경기도,국민임대,46.9,3,13.0,A,22793000.0,155340.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1601,330,아파트,경기도,국민임대,51.93,126,13.0,A,27887000.0,191010.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1601,330,아파트,경기도,국민임대,51.93,81,13.0,A,27887000.0,191010.0,0.0,4.0,335.0,308.0,산내들마을 휴먼시아4단지,경기도 양주시 고읍로 64
C1687,773,아파트,경기도,국민임대,39.72,116,26.0,A,16225000.0,111470.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,39.72,58,26.0,A,16225000.0,111470.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,39.72,174,26.0,A,16225000.0,111470.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,46.9,162,26.0,A,22173000.0,151110.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,46.9,28,26.0,A,22173000.0,151110.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,46.9,13,26.0,A,22173000.0,151110.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,46.9,2,26.0,A,22173000.0,151110.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,49.7,176,26.0,A,24402000.0,167230.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,49.7,28,26.0,A,24402000.0,167230.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,49.7,14,26.0,A,24402000.0,167230.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1687,773,아파트,경기도,국민임대,49.7,2,26.0,A,24402000.0,167230.0,0.0,3.0,779.0,349.0,은빛마을 휴먼시아7단지,경기도 양주시 고읍북로 78
C1236,1124,아파트,경기도,국민임대,39.72,86,29.0,A,16225000.0,111470.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,39.72,41,29.0,A,16225000.0,111470.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,39.72,127,29.0,A,16225000.0,111470.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,46.75,10,29.0,A,22173000.0,149880.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,46.9,218,29.0,A,22173000.0,151110.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,46.9,41,29.0,A,22173000.0,151110.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,46.9,18,29.0,A,22173000.0,151110.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,46.9,3,29.0,A,22173000.0,151110.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,49.7,279,29.0,A,24402000.0,167230.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,49.7,37,29.0,A,24402000.0,167230.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,49.7,231,29.0,A,24402000.0,167230.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1236,1124,아파트,경기도,국민임대,49.7,33,29.0,A,24402000.0,167230.0,0.0,2.0,1129.0,657.0,은빛마을 휴먼시아8단지,경기도 양주시 고읍북로 120
C1487,550,아파트,경기도,국민임대,51.86,220,15.0,A,23720000.0,132520.0,0.0,8.0,448.0,505.0,행복한마을 덕정주공8단지,경기도 양주시 고암길 172-14
C1487,550,아파트,경기도,국민임대,59.58,330,15.0,A,27465000.0,150500.0,0.0,8.0,448.0,505.0,행복한마을 덕정주공8단지,경기도 양주시 고암길 172-14
C1379,324,아파트,경기도,국민임대,36.65,204,10.0,A,11270000.0,94120.0,0.0,2.0,270.0,294.0,휴먼시아,경기도 양주시 백석읍 고릉말로46번길 12
C1379,324,아파트,경기도,국민임대,46.9,54,10.0,A,19819000.0,136250.0,0.0,2.0,270.0,294.0,휴먼시아,경기도 양주시 백석읍 고릉말로46번길 12
C1379,324,아파트,경기도,국민임대,46.9,20,10.0,A,19819000.0,136250.0,0.0,2.0,270.0,294.0,휴먼시아,경기도 양주시 백석읍 고릉말로46번길 12
C1379,324,아파트,경기도,국민임대,46.9,46,10.0,A,19819000.0,136250.0,0.0,2.0,270.0,294.0,휴먼시아,경기도 양주시 백석읍 고릉말로46번길 12
C1386,1497,아파트,전라남도,국민임대,39.51,159,15.0,A,12392000.0,66990.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.51,43,15.0,A,12392000.0,66990.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.84,406,15.0,A,12392000.0,73320.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.84,55,15.0,A,12392000.0,73320.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.84,29,15.0,A,12392000.0,73320.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.84,134,15.0,A,12392000.0,73320.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,39.84,15,15.0,A,12392000.0,73320.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.18,159,15.0,A,17451000.0,93560.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.18,43,15.0,A,17451000.0,93560.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.71,196,15.0,A,17451000.0,97360.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.71,30,15.0,A,17451000.0,97360.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.71,198,15.0,A,17451000.0,97360.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1386,1497,아파트,전라남도,국민임대,46.71,30,15.0,A,17451000.0,97360.0,0.0,5.0,1100.0,1145.0,여수무선 주공3단지,전라남도 여수시 덕양로 157
C1656,531,아파트,전라남도,국민임대,36.55,13,7.0,A,9908000.0,78010.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,36.55,13,7.0,A,9908000.0,78010.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,36.55,78,7.0,A,9908000.0,78010.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,46.53,27,7.0,A,16102000.0,113950.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,46.9,172,7.0,A,16102000.0,113950.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,46.9,27,7.0,A,16102000.0,113950.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,46.9,25,7.0,A,16102000.0,113950.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C1656,531,아파트,전라남도,국민임대,51.93,176,7.0,A,19819000.0,151110.0,0.0,2.0,480.0,257.0,영광도동휴먼시아,전라남도 영광군 영광읍 물무로 227
C2526,355,아파트,경상북도,국민임대,36.66,72,16.0,A,8113000.0,67400.0,0.0,2.0,291.0,321.0,예천대심주공아파트,경상북도 예천군 예천읍 봉덕로 52
C2526,355,아파트,경상북도,국민임대,36.66,20,16.0,A,8113000.0,67400.0,0.0,2.0,291.0,321.0,예천대심주공아파트,경상북도 예천군 예천읍 봉덕로 52
C2526,355,아파트,경상북도,국민임대,51.77,117,16.0,A,17228000.0,117330.0,0.0,2.0,291.0,321.0,예천대심주공아파트,경상북도 예천군 예천읍 봉덕로 52
C2526,355,아파트,경상북도,국민임대,51.77,78,16.0,A,17228000.0,117330.0,0.0,2.0,291.0,321.0,예천대심주공아파트,경상북도 예천군 예천읍 봉덕로 52
C2526,355,아파트,경상북도,국민임대,59.88,68,16.0,A,21221000.0,143550.0,0.0,2.0,291.0,321.0,예천대심주공아파트,경상북도 예천군 예천읍 봉덕로 52
C1022,389,아파트,경기도,국민임대,46.9,89,4.0,A,24665000.0,221980.0,0.0,4.0,352.0,450.0,물푸레마을2단지아파트,경기도 용인시 기흥구 구성3로 37
C1022,389,아파트,경기도,국민임대,46.9,62,4.0,A,24665000.0,221980.0,0.0,4.0,352.0,450.0,물푸레마을2단지아파트,경기도 용인시 기흥구 구성3로 37
C1022,389,아파트,경기도,국민임대,46.9,155,4.0,A,24665000.0,221980.0,0.0,4.0,352.0,450.0,물푸레마을2단지아파트,경기도 용인시 기흥구 구성3로 37
C1022,389,아파트,경기도,국민임대,46.9,83,4.0,A,24665000.0,221980.0,0.0,4.0,352.0,450.0,물푸레마을2단지아파트,경기도 용인시 기흥구 구성3로 37
C1896,712,아파트,경기도,국민임대,39.59,129,3.0,A,18175000.0,153180.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1896,712,아파트,경기도,국민임대,39.72,123,3.0,A,18175000.0,153180.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1896,712,아파트,경기도,국민임대,46.9,179,3.0,A,24665000.0,221980.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1896,712,아파트,경기도,국민임대,46.9,108,3.0,A,24665000.0,221980.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1896,712,아파트,경기도,국민임대,46.9,31,3.0,A,24665000.0,221980.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1896,712,아파트,경기도,국민임대,59.88,142,3.0,A,41543000.0,345330.0,0.0,2.0,658.0,845.0,물푸레마을5단지아파트,경기도 용인시 기흥구 구성3로 38
C1269,561,아파트,경기도,국민임대,39.48,153,1.0,A,16649000.0,163940.0,0.0,3.0,572.0,643.0,백현마을주공7단지아파트,경기도 용인시 기흥구 동백8로 103
