단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,단지명,도로명주소,연면적,위도,경도,subway_name,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율
C1616,1507,아파트,대전광역시,영구임대,31.32,450,1.0,C,6873000.0,94990.0,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34,9087.95,127.425592056753,36.3712393898,대전역,0.03986091246305686,1,14735.5,2.2750000000000004,0.93,1.7560192616372392,1.1939601494396015,0.8950561507680392,0.58271719038817,0.14651691493332428,0.23911641953106444,0.4981507244409759,0.1162159410946354
C1616,1507,아파트,대전광역시,영구임대,40.32,450,1.0,E,54040000.0,28140.0,1.0,2.0,407.0,98.0,법동 주공아파트3단지,대전광역시 대덕구 계족로663번길 34,9087.95,127.425592056753,36.3712393898,대전역,0.03986091246305686,1,14735.5,2.2750000000000004,0.93,1.7560192616372392,1.1939601494396015,0.8950561507680392,0.58271719038817,0.14651691493332428,0.23911641953106444,0.4981507244409759,0.1162159410946354
C1704,639,아파트,대전광역시,영구임대,39.3,204,34.0,C,8625000.0,119190.0,1.0,7.0,162.0,131.0,대전산내주공아파트,대전광역시 동구 산내로 1352-25,46.28,127.468358514393,36.2846386541322,판암역,0.03381363731603815,1,20849.0,2.45,1.01,1.860282574568289,1.0892945239269858,1.0296967144060658,0.6911966987620357,0.21670104081730535,0.20312724830927145,0.4622284042400115,0.11794330663341167
C1704,639,아파트,대전광역시,영구임대,39.69,420,34.0,C,8710000.0,120370.0,1.0,7.0,162.0,131.0,대전산내주공아파트,대전광역시 동구 산내로 1352-25,46.28,127.468358514393,36.2846386541322,판암역,0.03381363731603815,1,20849.0,2.45,1.01,1.860282574568289,1.0892945239269858,1.0296967144060658,0.6911966987620357,0.21670104081730535,0.20312724830927145,0.4622284042400115,0.11794330663341167
C2258,965,아파트,대전광역시,영구임대,26.37,588,13.0,C,5787000.0,79980.0,1.0,3.0,287.0,78.0,중촌주공2단지,대전광역시 중구 대전천서로 695,4224.78,127.41017978417507,36.34449331985525,오룡역,0.01665584218874128,1,12978.0,2.09,0.95,1.7007299270072993,1.1507159005275056,0.9416036308623298,0.6524390243902439,0.13946678995222686,0.2199106179688704,0.4944521497919556,0.14617044228694714
C2258,965,아파트,대전광역시,영구임대,31.32,180,13.0,C,6873000.0,94990.0,1.0,3.0,287.0,78.0,중촌주공2단지,대전광역시 중구 대전천서로 695,4224.78,127.41017978417507,36.34449331985525,오룡역,0.01665584218874128,1,12978.0,2.09,0.95,1.7007299270072993,1.1507159005275056,0.9416036308623298,0.6524390243902439,0.13946678995222686,0.2199106179688704,0.4944521497919556,0.14617044228694714
C2258,965,아파트,대전광역시,영구임대,40.32,180,13.0,C,8848000.0,122290.0,1.0,3.0,287.0,78.0,중촌주공2단지,대전광역시 중구 대전천서로 695,4224.78,127.41017978417507,36.34449331985525,오룡역,0.01665584218874128,1,12978.0,2.09,0.95,1.7007299270072993,1.1507159005275056,0.9416036308623298,0.6524390243902439,0.13946678995222686,0.2199106179688704,0.4944521497919556,0.14617044228694714
C1032,946,아파트,대전광역시,국민임대,39.65,68,6.0,A,16852000.0,118580.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C1032,946,아파트,대전광역시,국민임대,46.47,69,6.0,A,22471000.0,149810.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C1032,946,아파트,대전광역시,국민임대,51.84,63,6.0,A,28714000.0,187260.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C1032,946,아파트,대전광역시,국민임대,51.92,251,6.0,A,28714000.0,187260.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C1032,946,아파트,대전광역시,국민임대,59.99,171,6.0,A,34956000.0,230950.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C1032,946,아파트,대전광역시,국민임대,59.99,324,6.0,A,34956000.0,230950.0,1.0,2.0,986.0,316.0,천동휴먼시아1단지,대전광역시 동구 대전로542번길 78,9075.983,127.446682505255,36.3147849625444,판암역,0.011944730078497128,1,24779.0,2.59,0.97,1.8623507228158391,1.0471662228984404,0.9542709232096636,0.7083641746854182,0.2326163283425481,0.21720004842810445,0.4570402356834416,0.0931433875459058
C2038,785,아파트,대전광역시,영구임대,26.37,588,7.0,C,5787000.0,79980.0,1.0,10.0,150.0,108.0,대전판암3,대전광역시 동구 옥천로 152-9,32.75,127.45809050894138,36.31648647041364,판암역,0.0005819300146681482,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C2038,785,아파트,대전광역시,영구임대,31.32,90,7.0,C,6873000.0,94990.0,1.0,10.0,150.0,108.0,대전판암3,대전광역시 동구 옥천로 152-9,32.75,127.45809050894138,36.31648647041364,판암역,0.0005819300146681482,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C2038,785,아파트,대전광역시,영구임대,40.32,90,7.0,C,8848000.0,122290.0,1.0,10.0,150.0,108.0,대전판암3,대전광역시 동구 옥천로 152-9,32.75,127.45809050894138,36.31648647041364,판암역,0.0005819300146681482,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1859,2424,아파트,대전광역시,영구임대,26.37,1865,1.0,C,5787000.0,79980.0,1.0,4.0,487.0,116.0,대전판암4,대전광역시 동구 동부로 56-7,740.15,127.46005841781329,36.32164806366987,판암역,0.004962754611079942,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1859,2424,아파트,대전광역시,영구임대,26.37,10,1.0,C,5787000.0,79980.0,1.0,4.0,487.0,116.0,대전판암4,대전광역시 동구 동부로 56-7,740.15,127.46005841781329,36.32164806366987,판암역,0.004962754611079942,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1859,2424,아파트,대전광역시,영구임대,26.37,10,1.0,C,5787000.0,79980.0,1.0,4.0,487.0,116.0,대전판암4,대전광역시 동구 동부로 56-7,740.15,127.46005841781329,36.32164806366987,판암역,0.004962754611079942,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1859,2424,아파트,대전광역시,영구임대,31.32,478,1.0,C,6873000.0,94990.0,1.0,4.0,487.0,116.0,대전판암4,대전광역시 동구 동부로 56-7,740.15,127.46005841781329,36.32164806366987,판암역,0.004962754611079942,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1859,2424,아파트,대전광역시,영구임대,52.74,26,1.0,C,11574000.0,159960.0,1.0,4.0,487.0,116.0,대전판암4,대전광역시 동구 동부로 56-7,740.15,127.46005841781329,36.32164806366987,판암역,0.004962754611079942,1,10515.0,1.875,0.96,1.9333333333333331,1.2253521126760565,0.9828251640293324,0.6142625607779578,0.11160247265810748,0.2103661436043747,0.4885877318116976,0.18944365192582024
C1722,809,아파트,강원도,공공임대(50년),37.67,89,1.0,A,10043000.0,189240.0,0.0,6.0,264.0,649.0,동해천곡 주공5차,강원도 동해시 동굴로 15,1225.75,129.10547385488312,37.51630337948946,신기역,0.17159205318610293,1,30441.0,2.26,0.99,1.8518057285180571,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928686,0.2271278867317105,0.4843467691600145,0.0957261587989882
C1722,809,아파트,강원도,공공임대(50년),49.69,267,1.0,A,13101000.0,221030.0,0.0,6.0,264.0,649.0,동해천곡 주공5차,강원도 동해시 동굴로 15,1225.75,129.10547385488312,37.51630337948946,신기역,0.17159205318610293,1,30441.0,2.26,0.99,1.8518057285180571,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928686,0.2271278867317105,0.4843467691600145,0.0957261587989882
C1722,809,아파트,강원도,공공임대(50년),49.69,149,1.0,A,13101000.0,221030.0,0.0,6.0,264.0,649.0,동해천곡 주공5차,강원도 동해시 동굴로 15,1225.75,129.10547385488312,37.51630337948946,신기역,0.17159205318610293,1,30441.0,2.26,0.99,1.8518057285180571,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928686,0.2271278867317105,0.4843467691600145,0.0957261587989882
C1722,809,아파트,강원도,영구임대,26.37,149,1.0,C,7744000.0,125000.0,0.0,6.0,264.0,649.0,동해천곡 주공5차,강원도 동해시 동굴로 15,1225.75,129.10547385488312,37.51630337948946,신기역,0.17159205318610293,1,30441.0,2.26,0.99,1.8518057285180571,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928686,0.2271278867317105,0.4843467691600145,0.0957261587989882
C1722,809,아파트,강원도,영구임대,31.32,149,1.0,C,8813000.0,138130.0,0.0,6.0,264.0,649.0,동해천곡 주공5차,강원도 동해시 동굴로 15,1225.75,129.10547385488312,37.51630337948946,신기역,0.17159205318610293,1,30441.0,2.26,0.99,1.8518057285180571,1.233204134366925,0.9392345126923582,0.7283511269276394,0.19279918530928686,0.2271278867317105,0.4843467691600145,0.0957261587989882
C1850,388,아파트,경상남도,공공임대(50년),39.74,89,0.0,A,11620000.0,212540.0,0.0,4.0,226.0,254.0,삼계 주공2단지아파트,경상남도 창원시 마산회원구 내서읍 삼계2길 24,2302.5619133426944,128.503017070691,35.22900938495479,가야대역,0.36392541905837,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C1850,388,아파트,경상남도,공공임대(50년),49.62,178,0.0,A,14418000.0,244420.0,0.0,4.0,226.0,254.0,삼계 주공2단지아파트,경상남도 창원시 마산회원구 내서읍 삼계2길 24,2302.5619133426944,128.503017070691,35.22900938495479,가야대역,0.36392541905837,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C1850,388,아파트,경상남도,공공임대(50년),49.62,118,0.0,A,14418000.0,244420.0,0.0,4.0,226.0,254.0,삼계 주공2단지아파트,경상남도 창원시 마산회원구 내서읍 삼계2길 24,2302.5619133426944,128.503017070691,35.22900938495479,가야대역,0.36392541905837,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C2190,1013,아파트,경상남도,영구임대,26.37,191,7.0,C,3141000.0,69900.0,0.0,2.0,178.0,129.0,중리주공1단지아파트,경상남도 창원시 마산회원구 내서읍 상곡로 49,2114.618364648274,128.499758114294,35.243145273898705,가야대역,0.36598158341450726,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C2190,1013,아파트,경상남도,영구임대,26.37,358,7.0,C,3141000.0,69900.0,0.0,2.0,178.0,129.0,중리주공1단지아파트,경상남도 창원시 마산회원구 내서읍 상곡로 49,2114.618364648274,128.499758114294,35.243145273898705,가야대역,0.36598158341450726,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C2190,1013,아파트,경상남도,영구임대,26.37,298,7.0,C,3141000.0,69900.0,0.0,2.0,178.0,129.0,중리주공1단지아파트,경상남도 창원시 마산회원구 내서읍 상곡로 49,2114.618364648274,128.499758114294,35.243145273898705,가야대역,0.36598158341450726,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C2190,1013,아파트,경상남도,영구임대,31.32,149,7.0,C,3731000.0,83020.0,0.0,2.0,178.0,129.0,중리주공1단지아파트,경상남도 창원시 마산회원구 내서읍 상곡로 49,2114.618364648274,128.499758114294,35.243145273898705,가야대역,0.36598158341450726,1,63921.0,2.56,1.01,1.7654091392136029,1.1471199524940618,0.9933190470187824,0.6778145695364238,0.19969962922983056,0.22626366921668936,0.4947669779884545,0.07926972356502557
C1476,453,아파트,경상남도,영구임대,26.37,298,6.0,C,8133000.0,123200.0,0.0,5.0,107.0,70.0,밀양가곡1,경상남도 밀양시 중앙로 47,337.08,128.77194139282284,35.4721906993506,가야대역,0.22546416982163647,1,7888.0,1.91,0.87,1.5741935483870968,1.1123919308357348,0.9327111984282908,0.4955401387512389,0.12398580121703852,0.18585192697768765,0.4988590263691684,0.19130324543610547
C1476,453,아파트,경상남도,영구임대,31.32,149,6.0,C,9261000.0,136000.0,0.0,5.0,107.0,70.0,밀양가곡1,경상남도 밀양시 중앙로 47,337.08,128.77194139282284,35.4721906993506,가야대역,0.22546416982163647,1,7888.0,1.91,0.87,1.5741935483870968,1.1123919308357348,0.9327111984282908,0.4955401387512389,0.12398580121703852,0.18585192697768765,0.4988590263691684,0.19130324543610547
C1077,861,아파트,경상남도,국민임대,36.65,258,21.0,A,12483000.0,84880.0,0.0,5.0,612.0,236.0,밀양삼문휴먼시아아파트,경상남도 밀양시 미리벌중앙로 35,4854.541,128.75043007946158,35.48027731761656,가야대역,0.24225254162089288,1,18149.0,2.26,0.95,1.9828510182207928,1.1291816778178074,0.9181155356141336,0.5893984013462348,0.1968703509835253,0.22794644333021105,0.4711003361066726,0.10408286957959116
C1077,861,아파트,경상남도,국민임대,46.9,277,21.0,A,19973000.0,147300.0,0.0,5.0,612.0,236.0,밀양삼문휴먼시아아파트,경상남도 밀양시 미리벌중앙로 35,4854.541,128.75043007946158,35.48027731761656,가야대역,0.24225254162089288,1,18149.0,2.26,0.95,1.9828510182207928,1.1291816778178074,0.9181155356141336,0.5893984013462348,0.1968703509835253,0.22794644333021105,0.4711003361066726,0.10408286957959116
C1077,861,아파트,경상남도,국민임대,51.93,326,21.0,A,23720000.0,184760.0,0.0,5.0,612.0,236.0,밀양삼문휴먼시아아파트,경상남도 밀양시 미리벌중앙로 35,4854.541,128.75043007946158,35.48027731761656,가야대역,0.24225254162089288,1,18149.0,2.26,0.95,1.9828510182207928,1.1291816778178074,0.9181155356141336,0.5893984013462348,0.1968703509835253,0.22794644333021105,0.4711003361066726,0.10408286957959116
C1068,806,아파트,충청남도,국민임대,36.65,200,11.0,A,11234000.0,106090.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1068,806,아파트,충청남도,국민임대,36.98,130,11.0,A,11234000.0,106090.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1068,806,아파트,충청남도,국민임대,41.55,252,11.0,A,14981000.0,124830.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1068,806,아파트,충청남도,국민임대,46.86,44,11.0,A,18726000.0,149810.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1068,806,아파트,충청남도,국민임대,46.98,88,11.0,A,18726000.0,149810.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1068,806,아파트,충청남도,국민임대,51.93,91,11.0,A,24343000.0,168520.0,0.0,2.0,804.0,510.0,보령동대 휴먼시아4단지,충청남도 보령시 한내로터리길 92,4821.644,126.611774292734,36.347791964022605,신창역,0.5415705201980723,1,16450.0,2.22,1.01,1.9132762312633835,1.141158221302999,1.0056864337936635,0.64075382803298,0.2133130699088146,0.2517325227963526,0.45027355623100296,0.08468085106382979
C1983,903,아파트,충청남도,공공임대(50년),36.0,40,3.0,A,10363000.0,149010.0,0.0,4.0,200.0,253.0,명천주공2단지,충청남도 보령시 주공로 50,598.35,126.60309966660343,36.34250871469325,신창역,0.5511364652034543,1,15745.0,2.3,0.99,1.9707259953161596,1.1638185032410135,0.9827302631578948,0.6323060573857598,0.20984439504604635,0.23321689425214354,0.4593839314067958,0.09755477929501427
C1983,903,아파트,충청남도,공공임대(50년),35.28,198,3.0,A,10060000.0,145290.0,0.0,4.0,200.0,253.0,명천주공2단지,충청남도 보령시 주공로 50,598.35,126.60309966660343,36.34250871469325,신창역,0.5511364652034543,1,15745.0,2.3,0.99,1.9707259953161596,1.1638185032410135,0.9827302631578948,0.6323060573857598,0.20984439504604635,0.23321689425214354,0.4593839314067958,0.09755477929501427
C1983,903,아파트,충청남도,공공임대(50년),35.28,78,3.0,A,10060000.0,145290.0,0.0,4.0,200.0,253.0,명천주공2단지,충청남도 보령시 주공로 50,598.35,126.60309966660343,36.34250871469325,신창역,0.5511364652034543,1,15745.0,2.3,0.99,1.9707259953161596,1.1638185032410135,0.9827302631578948,0.6323060573857598,0.20984439504604635,0.23321689425214354,0.4593839314067958,0.09755477929501427
C1983,903,아파트,충청남도,영구임대,26.37,478,3.0,C,8083000.0,124180.0,0.0,4.0,200.0,253.0,명천주공2단지,충청남도 보령시 주공로 50,598.35,126.60309966660343,36.34250871469325,신창역,0.5511364652034543,1,15745.0,2.3,0.99,1.9707259953161596,1.1638185032410135,0.9827302631578948,0.6323060573857598,0.20984439504604635,0.23321689425214354,0.4593839314067958,0.09755477929501427
C1983,903,아파트,충청남도,영구임대,31.32,99,3.0,C,9670000.0,142850.0,0.0,4.0,200.0,253.0,명천주공2단지,충청남도 보령시 주공로 50,598.35,126.60309966660343,36.34250871469325,신창역,0.5511364652034543,1,15745.0,2.3,0.99,1.9707259953161596,1.1638185032410135,0.9827302631578948,0.6323060573857598,0.20984439504604635,0.23321689425214354,0.4593839314067958,0.09755477929501427
C2135,1116,아파트,부산광역시,영구임대,26.37,358,10.0,C,9363000.0,124390.0,1.0,3.0,262.0,127.0,부산금곡주공1단지,부산광역시 북구 효열로 268,954.37,129.019068437773,35.2680284599656,동원역,0.01150564822415721,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2135,1116,아파트,부산광역시,영구임대,26.37,294,10.0,C,9363000.0,124390.0,1.0,3.0,262.0,127.0,부산금곡주공1단지,부산광역시 북구 효열로 268,954.37,129.019068437773,35.2680284599656,동원역,0.01150564822415721,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2135,1116,아파트,부산광역시,영구임대,31.32,447,10.0,C,10692000.0,137660.0,1.0,3.0,262.0,127.0,부산금곡주공1단지,부산광역시 북구 효열로 268,954.37,129.019068437773,35.2680284599656,동원역,0.01150564822415721,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2034,1486,아파트,부산광역시,영구임대,26.37,596,2.0,C,9363000.0,124390.0,1.0,3.0,405.0,132.0,부산금곡주공2단지,부산광역시 북구 금곡대로616번길 10-9,453.94,129.01526826539498,35.26082130960629,동원역,0.003592156874489561,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2034,1486,아파트,부산광역시,영구임대,26.37,119,2.0,C,9363000.0,124390.0,1.0,3.0,405.0,132.0,부산금곡주공2단지,부산광역시 북구 금곡대로616번길 10-9,453.94,129.01526826539498,35.26082130960629,동원역,0.003592156874489561,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2034,1486,아파트,부산광역시,영구임대,31.32,745,2.0,C,10692000.0,137660.0,1.0,3.0,405.0,132.0,부산금곡주공2단지,부산광역시 북구 금곡대로616번길 10-9,453.94,129.01526826539498,35.26082130960629,동원역,0.003592156874489561,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C1109,1957,아파트,부산광역시,영구임대,26.37,1490,1.0,C,5787000.0,79980.0,1.0,2.0,351.0,313.0,부산금곡주공4단지,부산광역시 북구 효열로 76,1344.17,129.014872618435,35.252829224818896,동원역,0.006315304174874231,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C1109,1957,아파트,부산광역시,영구임대,31.32,447,1.0,C,6873000.0,94990.0,1.0,2.0,351.0,313.0,부산금곡주공4단지,부산광역시 북구 효열로 76,1344.17,129.014872618435,35.252829224818896,동원역,0.006315304174874231,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C1497,802,아파트,부산광역시,공공임대(50년),39.41,357,7.0,A,13554000.0,171810.0,1.0,14.0,375.0,382.0,부산금곡 주공7단지,부산광역시 북구 금곡대로550번길 23,563.59,129.0132227406043,35.25736789317972,동원역,0.00151334926469042,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C1497,802,아파트,부산광역시,공공임대(50년),39.43,445,7.0,A,12953000.0,165340.0,1.0,14.0,375.0,382.0,부산금곡 주공7단지,부산광역시 북구 금곡대로550번길 23,563.59,129.0132227406043,35.25736789317972,동원역,0.00151334926469042,1,38404.0,2.11,0.94,1.785665529010239,1.1634437086092717,0.9520298929509191,0.595517901065865,0.1320174981772732,0.21266013956879493,0.5033069471930007,0.15201541506093116
C2289,1527,아파트,부산광역시,영구임대,26.37,382,2.0,C,5787000.0,79980.0,0.0,3.0,240.0,364.0,동삼주공2단지,부산광역시 영도구 상리로 1,6.83,129.068630778137,35.086584408723695,남포역,0.0357358277946889,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
C2289,1527,아파트,부산광역시,영구임대,26.37,588,2.0,C,5787000.0,79980.0,0.0,3.0,240.0,364.0,동삼주공2단지,부산광역시 영도구 상리로 1,6.83,129.068630778137,35.086584408723695,남포역,0.0357358277946889,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
C2289,1527,아파트,부산광역시,영구임대,31.32,239,2.0,C,6873000.0,94990.0,0.0,3.0,240.0,364.0,동삼주공2단지,부산광역시 영도구 상리로 1,6.83,129.068630778137,35.086584408723695,남포역,0.0357358277946889,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
C2289,1527,아파트,부산광역시,영구임대,31.32,298,2.0,C,6873000.0,94990.0,0.0,3.0,240.0,364.0,동삼주공2단지,부산광역시 영도구 상리로 1,6.83,129.068630778137,35.086584408723695,남포역,0.0357358277946889,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
C2597,1005,아파트,부산광역시,영구임대,26.37,588,25.0,C,5787000.0,79980.0,0.0,2.0,166.0,94.0,동삼주공1단지,부산광역시 영도구 동삼북로 2,1749.46,129.06744027229098,35.0832451580318,남포역,0.03584021185478103,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
C2597,1005,아파트,부산광역시,영구임대,26.37,149,25.0,C,5787000.0,79980.0,0.0,2.0,166.0,94.0,동삼주공1단지,부산광역시 영도구 동삼북로 2,1749.46,129.06744027229098,35.0832451580318,남포역,0.03584021185478103,1,13806.333333333336,1.9066666666666665,1.01,1.6992046276211137,1.213248407643312,0.9870949240034412,0.6711009174311927,0.11248460851300128,0.2097346628358966,0.5018711219488641,0.1759096067022381
