단지코드,총세대수,전용면적,전용면적별세대수,공가수,임대보증금,임대료,지하철역,버스정류장,단지내주차면수,등록차량수,연면적,위도,경도,subway_dist,환승역 수,총인구수,세대당_인구,남/여비율,남/여_0~19세,남/여_20~39세,남/여_40~69세,남/여_70세이상,0~19세_비율,20~39세_비율,40~69세_비율,70세이상_비율,지역,자격유형,공급유형,전용면적_std,전용면적별세대수_std,임대보증금_std,임대료_std,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,공공임대(50년),공공임대(분납),국민임대,영구임대,임대상가,행복주택,"공공임대(5년,10년)",A,C,D,E,G,H,I,J,K,L,M,N,등록차량수/총세대수,등록차량수/연면적,임대보증금/임대료,km1,km2,geometry,km4
C1310,1037.0,44.09,115.22222222222223,17.0,20616333.333333332,183970.0,0.0,6.0,936.0,1084.0,6427.47,127.751146925685,37.8957937983815,0.036248447390705214,1.0,19698.0,2.49,0.9800000000000002,1.9614740368509207,1.0149882903981264,0.9965255157437569,0.6606243705941591,0.23114021728094222,0.2183978068839476,0.46674789318712573,0.08371408264798451,충청남도,C,영구임대,8.266736054816315,155.55688491495465,7239830.93725261,82650.47549772475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0453230472516875,0.16865111778040193,112.06356108785852,1,1,POINT (127.751146925685 37.8957937983815),0
C1320,1696.0,38.635000000000005,424.0,35.0,16270000.0,229500.0,0.0,4.0,1648.0,924.0,22.4,128.74117973981845,35.30737163086514,0.1302678692189238,1.0,55651.0,2.33,1.06,2.1784021665538247,1.1465919701213818,1.088124178712221,0.6799329702555509,0.2232125208891125,0.2478661659269375,0.4568651057483244,0.0720562074356256,경상남도,C,영구임대,10.004853822020586,290.0666590055925,8551596.342204185,70924.84285025476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5448113207547169,41.25,70.89324618736383,1,1,POINT (128.7411797398184 35.30737163086514),0
C1326,1934.0,32.196000000000005,386.8,43.0,11900000.0,173800.0,0.0,4.0,1670.0,1153.0,4852.56,129.1684396919357,35.33855688222704,0.08120587310490414,1.0,81775.0,2.6,0.9800000000000001,2.2405651248306557,0.9417340117729223,0.9876457282060203,0.7562599049128368,0.2751819015591562,0.2379944970956894,0.4190645062671966,0.0677590950779578,충청남도,A,국민임대,9.838863247347227,187.97659428769316,7077428.911688198,54467.42145539846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5961737331954499,0.2376065417016997,68.46950517836594,1,1,POINT (129.1684396919357 35.33855688222704),0
C1328,992.0,42.03090909090909,90.18181818181819,36.0,79240090.9090909,125768.18181818182,0.0,15.0,871.0,770.0,4752.260000000001,127.09796220180542,37.00508352554549,0.0189578471521025,1.0,71307.5,2.485,1.01,2.2299683711122817,1.0562432849068062,1.0045554185504864,0.691334894613583,0.23034042702380522,0.30864916032675377,0.4103705781299301,0.05063983451951049,제주특별자치도,A,국민임대,8.003101217085105,61.26633362919342,59558719.043402106,68898.97906619252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7762096774193549,0.16202817185928375,630.0487910658137,1,1,POINT (127.0979622018054 37.00508352554549),0
C1341,922.0,34.43888888888889,102.44444444444444,7.0,13496111.111111112,151488.88888888888,0.0,1.0,731.0,442.0,7547.300000000001,126.88807147982519,35.10405648521291,0.04600503944762355,1.0,33134.5,2.515,0.9149999999999999,1.8286704629858883,0.9645909645909645,0.8713512791396701,0.7316706730769232,0.22319636632512946,0.2670781209917155,0.42276177398180137,0.08696373870135352,충청북도,A,국민임대,6.917093761914111,105.44798612480837,5886549.6567268595,50094.21135332016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4793926247288503,0.05856398977117644,89.08977556109727,1,1,POINT (126.8880714798252 35.10405648521291),0
C1343,600.0,45.08333333333334,66.66666666666667,8.0,23686666.666666668,221070.0,1.0,4.0,528.0,549.0,338.38000000000005,127.2400672388512,37.662429003594944,0.010199596213713984,1.0,57499.0,2.65,0.9500000000000001,1.99057412167952,0.9644031451036454,0.9376932941087726,0.6974320803870488,0.2349432164037635,0.23897806918381187,0.4467555957494912,0.07932311866293319,경상북도,A,국민임대,6.57300349916231,56.83968683939067,4476516.754129264,49340.416242670675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.915,1.6224363142029667,107.14554967506521,1,1,POINT (127.2400672388512 37.66242900359494),0
C1344,424.0,73.61666666666667,50.0,0.0,111800500.0,449558.3333333333,0.0,3.0,467.0,509.0,8162.47,127.02365429826015,37.45845999131225,0.018862892441187825,1.0,43690.0,2.43,0.91,1.9497153700189755,0.9415349143610011,0.8855630413859482,0.7585215605749487,0.1837491416800183,0.2698329137102311,0.4484092469672694,0.0980086976424811,전라북도,A,국민임대,14.476876274482237,24.657656011875904,43265366.86889411,151571.92608351543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2004716981132075,0.06235857528419706,248.68963983168666,1,1,POINT (127.0236542982602 37.45845999131225),0
C1350,1401.0,69.86692307692307,107.76923076923077,2.0,62006159.8347088,417152.36027940136,1.0,6.0,1636.0,2315.0,10551.640000000001,127.33890061691993,36.293133121099814,0.060640649720297035,1.0,33120.0,2.515,0.9350000000000004,2.059324288374568,0.9781862250050497,0.9162575202268167,0.6416382252559726,0.22785326086956517,0.2957125603864733,0.41834239130434797,0.05809178743961351,경기도,G,국민임대,12.983449326363791,95.62962742281098,17668636.111746218,160507.39500037165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.6523911491791576,0.21939717427812166,148.64151743784493,1,1,POINT (127.3389006169199 36.29313312109981),0
C1357,908.0,77.38,227.0,27.0,60250000.0,567500.0,0.0,1.0,1001.0,995.0,861.61,128.92058102982676,35.1091425068013,0.04238630133053073,1.0,41137.5,2.79,1.005,2.716111364673665,0.9532269475670152,1.044526901669759,0.8332368268674001,0.2844849589790337,0.3019993922819811,0.3750349437860832,0.0384807049529018,전라북도,A,국민임대,5.000079999360002,291.0463880552377,6500000.0,35000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0958149779735682,1.1548148234119846,106.16740088105728,1,1,POINT (128.9205810298268 35.1091425068013),0
C1363,2568.0,33.55285714285715,183.42857142857142,11.0,25417142.85714286,187497.85714285713,0.0,6.0,1798.0,2550.0,7689.179999999998,127.14492793210799,37.472609460553095,0.016507853387588225,1.0,45750.0,2.5399999999999996,0.9600000000000003,2.1170708955223883,0.9421450151057406,0.9833253473885962,0.751549295774648,0.19864480874316942,0.2810273224043715,0.45237158469945354,0.06795628415300539,경상남도,A,국민임대,8.312134252054394,142.56750858977128,14851677.74960196,73020.68149383554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9929906542056075,0.3316348427270529,135.55964449117516,1,1,POINT (127.144927932108 37.47260946055309),0
C1365,875.0,52.910000000000004,87.5,5.0,48018300.0,314275.0,0.0,2.0,903.0,945.0,217.04000000000002,126.89357919903651,37.44744010477792,0.008754319016966482,1.0,41315.0,2.5799999999999996,0.9800000000000002,1.9090505767524397,1.029885468861847,0.9858884924649873,0.7088791848617176,0.20308604623018273,0.2745491952075518,0.4513251845576667,0.0710395740045988,충청북도,A,국민임대,8.372888788624076,77.35667751109503,15886255.436347764,72385.89783621914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.08,4.354036122373755,152.79070877416277,1,1,POINT (126.8935791990365 37.44744010477792),0
C1368,896.0,47.645,224.0,29.0,19598750.0,166332.5,0.0,10.0,900.0,861.0,7002.258000000001,128.75919031289718,35.80871270295293,0.028239978479140445,1.0,38839.0,2.28,1.0,2.0036082474226804,1.1337270618013078,0.9569180683667932,0.650887573964497,0.1890367929143386,0.2604598470609439,0.4643013465846186,0.0862020134400988,부산광역시,A,국민임대,5.730273408253162,156.28179676469043,4393531.334056164,36854.68796503371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9609375,0.12296033650859478,117.8287466370072,1,1,POINT (128.7591903128972 35.80871270295293),0
C1375,757.0,50.194285714285705,108.14285714285714,21.0,24433142.85714286,148017.14285714287,0.0,12.0,761.0,754.0,5897.550000000001,128.819629949439,35.1695375115437,0.07950375793212716,1.0,72820.0,2.77,0.9800000000000002,2.045125348189415,0.9699232081911263,0.991833753817554,0.6783042394014964,0.2974045591870365,0.25363911013457846,0.4119884647074979,0.0369678659708871,광주광역시,A,국민임대,4.883922116301125,127.02680631980608,3211959.3412002907,18280.23587948263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9960369881109643,0.1278497002992768,165.06968304829556,1,1,POINT (128.819629949439 35.1695375115437),0
C1406,1647.0,43.02214285714285,117.64285714285714,13.0,30969214.285714287,167127.85714285713,0.0,2.0,1741.0,1350.0,9.989999999999998,127.34048632522193,36.339589016644645,0.014163853452030814,1.0,45840.0,2.420000000000001,0.92,2.167134268537075,0.9294207317073172,0.8715511672972226,0.6995073891625616,0.2287521815008726,0.27611256544502616,0.44245200698080284,0.052683246073298405,경기도,A,국민임대,7.443594229600718,118.5285471248023,10590021.915998034,46779.09907682661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.819672131147541,135.13513513513516,185.30252714987245,1,1,POINT (127.3404863252219 36.33958901664464),0
C1407,1216.0,41.25363636363637,110.54545454545455,13.0,28510545.454545453,176730.0,1.0,1.0,1285.0,1064.0,4636.410000000001,127.33738195046202,36.346565723840904,0.008228206461359284,1.0,45840.0,2.4200000000000004,0.92,2.1671342685370747,0.9294207317073172,0.8715511672972224,0.6995073891625615,0.2287521815008726,0.27611256544502616,0.44245200698080284,0.0526832460732984,강원도,A,국민임대,7.541262855420533,75.47763064161943,9910277.15418329,45411.848453900224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.875,0.22948790119941934,161.32261333415636,1,1,POINT (127.337381950462 36.3465657238409),0
C1424,625.0,46.629999999999995,208.0,2.0,18541000.0,216393.33333333334,1.0,7.0,517.0,179.0,8597.232,127.33083559370898,36.29688931630358,0.05781298501266375,1.0,33120.0,2.515,0.935,2.0593242883745675,0.9781862250050496,0.916257520226817,0.6416382252559727,0.22785326086956523,0.2957125603864734,0.4183423913043478,0.0580917874396135,경상북도,A,국민임대,5.750408681128675,78.61933604400383,3754204.576205191,15080.389031233022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2864,0.020820654834020996,85.6819372130996,1,1,POINT (127.330835593709 36.29688931630358),0
C1430,1533.0,55.7975,383.25,32.0,31460250.0,183182.5,0.0,3.0,1296.0,839.0,6969.3,129.168081704618,35.3263937007063,0.07842329513408057,1.0,81775.0,2.6,0.98,2.2405651248306557,0.9417340117729224,0.9876457282060204,0.7562599049128368,0.2751819015591562,0.2379944970956894,0.4190645062671966,0.0677590950779578,경상북도,A,국민임대,4.601937092138485,177.87893823234572,5512836.860455785,38113.395173700635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5472928897586432,0.12038511758713213,171.74266100746524,1,1,POINT (129.168081704618 35.3263937007063),0
C1448,1116.0,51.24666666666666,124.0,25.0,30831555.555555556,176717.77777777778,0.0,2.0,1050.0,1284.0,4598.81,126.81178549584102,35.19931865286665,0.05524277414550122,2.0,51326.5,2.645,1.0199999999999998,1.806910569105691,0.993145581880495,1.0077905012201993,0.6059160305343512,0.28984053071999843,0.260606119645797,0.4167632704353501,0.0327900791988543,전라북도,A,국민임대,5.221089445700004,121.46604463799748,5161666.666666667,40968.22481441495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1505376344086022,0.2792026632976792,174.46776404310702,1,1,POINT (126.811785495841 35.19931865286665),0
C1451,1618.0,30.932,323.6,38.0,47398200.0,88522.0,0.0,3.0,1382.0,1044.0,278.26,127.089353440123,37.8169592500129,0.032710957119159584,1.0,54252.0,2.47,1.01,2.2829366409654708,1.0126614332742467,1.0365739876842694,0.8359469240048251,0.24854383248543827,0.2930030229300302,0.4023446140234461,0.0561085305610853,부산광역시,A,국민임대,8.149077861942416,216.32568039879132,51914207.61410117,52900.37211589348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.6452410383189122,3.7518867246460146,535.439777682384,1,1,POINT (127.089353440123 37.8169592500129),0
C1465,861.0,41.74333333333333,143.5,26.0,20562500.0,155455.0,0.0,4.0,812.0,557.0,20.25,127.45079584671133,36.617712644353325,0.26348866862564924,1.0,43620.0,2.24,0.9699999999999999,1.8557772236076475,1.0750341064120057,0.9039439593129258,0.6982806433721577,0.1959880788629069,0.2789546079779917,0.4548601558917927,0.0701971572673085,전라남도,A,국민임대,5.600045237912518,101.08165016460703,4614562.546981025,22396.375376386244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6469221835075494,27.506172839506174,132.27300504969284,1,1,POINT (127.4507958467113 36.61771264435333),0
C1468,815.0,43.666,163.0,17.0,19848400.0,109516.0,0.0,1.0,574.0,810.0,9.0,126.8660228363652,35.17725804419886,0.025902018011346162,1.0,23570.0,2.4,0.97,2.1956726246472247,1.0620300751879699,0.9140271493212669,0.7602862254025045,0.1885871871022486,0.2792532880780653,0.4486635553669919,0.0834959694526941,광주광역시,A,국민임대,5.334817710100317,170.8010538609174,4102989.6782711996,18562.31747385008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9938650306748467,90.0,181.2374447569305,1,1,POINT (126.8660228363652 35.17725804419886),0
C1487,550.0,55.72,275.0,15.0,25592500.0,141510.0,0.0,8.0,448.0,505.0,112.56299999999999,127.07581506566521,37.8329634163489,0.017543123993207954,1.0,27364.0,2.5,0.98,1.7423053711526857,1.0495818399044206,0.9993444772205834,0.6545566502463054,0.2051966086829411,0.2507674316620377,0.4458412512790528,0.0981947083759684,광주광역시,E,국민임대,5.458864350760146,77.78174593052023,2648114.8955436205,12713.779925734125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9181818181818182,4.486376518038788,180.85294325489366,1,1,POINT (127.0758150656652 37.8329634163489),0
C1490,749.0,79.6825,163.75,24.0,31342500.0,393750.0,0.0,3.0,759.0,899.0,22.58,127.52987955173641,36.907056328328665,0.3555435009440133,1.0,29314.0,2.26,1.12,2.4840390879478833,1.2021377672209026,1.1766203250440572,0.6920415224913494,0.2544859111687248,0.3162652657433308,0.3792044756771509,0.0500443474107934,광주광역시,A,국민임대,5.793101500923318,167.56168018573538,5274094.709047232,18186.53347947321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2002670226969292,39.81399468556245,79.6,1,1,POINT (127.5298795517364 36.90705632832866),0
C1527,996.0,52.788,199.2,23.0,18973200.0,153778.0,0.0,4.0,834.0,1150.0,8.843,128.6963561820953,36.56259510088288,0.5629598415639226,1.0,21492.0,2.25,0.9099999999999999,1.8130400628436756,1.0438311688311688,0.8879392212725546,0.5246025738077215,0.2094732923878652,0.2343197468825609,0.4624976735529499,0.0937092871766238,광주광역시,A,국민임대,6.431719832206622,146.4827634911357,3665771.2285411377,26976.402095164587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1546184738955823,130.04636435598778,123.38045754269142,1,1,POINT (128.6963561820953 36.56259510088288),0
C1544,442.0,81.63666666666667,147.33333333333334,10.0,49666666.666666664,480000.0,0.0,2.0,533.0,713.0,401.71,128.448909934289,35.7845696469685,0.04285464720514077,1.0,25385.0,2.27,1.02,2.740963855421686,1.1006754583467353,1.0159241063865831,0.7309476474486415,0.1710458932440417,0.2572779200315147,0.46878077604884777,0.10289541067559578,전라북도,A,국민임대,5.782165107754476,67.00994951000436,5773502.691896258,17320.508075688773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6131221719457014,1.7749122501306913,103.47222222222221,1,1,POINT (128.448909934289 35.7845696469685),0
C1565,1020.0,25.625,255.0,42.0,18300000.0,91500.0,0.0,3.0,719.0,588.0,13242.1,128.45571157886664,35.69483001743869,0.10920144059253578,1.0,23186.0,1.96,1.11,2.5906288532675705,1.3629209946490402,1.0923314235345971,0.5987795575896262,0.1763132925040973,0.3237729664452687,0.4095143621150694,0.0903993789355645,충청남도,A,국민임대,7.530000000000001,246.52518464989876,5270749.472323647,26353.747361618236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5764705882352941,0.04440383322886853,200.0,1,1,POINT (128.4557115788666 35.69483001743869),2
C1579,1005.0,46.18888888888889,111.66666666666667,12.0,34314111.11111111,243200.0,0.0,2.0,882.0,1158.0,328.86000000000007,127.164979550668,37.411476395929604,0.03422438117210461,2.0,27657.0,2.5500000000000003,0.9399999999999997,2.107324147933285,0.9745762711864406,0.915525465456224,0.7338775510204083,0.20349278663629458,0.2695881693603788,0.45012112665871207,0.07679791734461429,경상남도,A,국민임대,8.002130098362008,60.4110916968068,13076956.320608826,66727.0943845152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1522388059701492,3.5212552453931756,141.09420687134502,1,1,POINT (127.164979550668 37.4114763959296),0
C1584,1227.0,26.723333333333333,203.33333333333334,40.0,42306666.666666664,193333.33333333334,0.0,3.0,857.0,507.0,14445.290000000003,127.11469963559675,37.66948119843053,0.030033746164238772,1.0,76076.0,2.4499999999999997,0.9500000000000001,2.1902754356379988,0.9535351687551451,0.9489595375722545,0.763447828904731,0.20451916504548076,0.28074557021925445,0.44320153530679834,0.0715337294284662,경상남도,A,국민임대,8.819489025259154,184.81846949552056,12131879.76641158,55916.60457025861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4132029339853301,0.03509794542027193,218.82758620689654,1,1,POINT (127.1146996355968 37.66948119843053),2
C1585,705.0,41.41,176.25,12.0,21657500.0,181760.0,1.0,3.0,502.0,718.0,236.54,128.5316328249711,35.84581616721493,0.016542541172702523,1.0,25946.33333333333,2.486666666666667,0.9966666666666668,1.8295117345562448,1.1503743760399332,0.9407310177705978,0.7339667458432305,0.1654569046364933,0.2656508947956679,0.4938655429797403,0.0750266575880985,경기도,A,국민임대,5.5194685734528175,171.4144587444906,2943909.0225979015,21685.276110762345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0184397163120567,3.035427411854232,119.15437940140845,1,1,POINT (128.5316328249711 35.84581616721493),0
C1592,870.0,41.25428571428571,124.28571428571429,13.0,16103000.0,207402.85714285713,0.0,5.0,763.0,739.0,4530.72,127.93171389266651,37.3358487922191,0.3077805968830236,1.0,32936.0,2.34,0.96,1.9203758654797232,1.0357739088957787,0.9005335365853658,0.6801007556675062,0.2258319164440126,0.2591692980325479,0.4542445955793052,0.060754189944134,경기도,A,국민임대,7.139091578865523,88.86265485889687,5304224.731287316,50295.59812226304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8494252873563218,0.16310873326976727,77.64116763786144,1,1,POINT (127.9317138926665 37.3358487922191),0
C1601,330.0,48.57666666666666,55.0,13.0,24491000.0,167230.0,0.0,4.0,335.0,308.0,4130.8240000000005,127.07797495775698,37.7966633210321,0.030674311843297938,1.0,50148.0,2.6,0.96,1.699854862119013,0.9808976261127595,0.9613679003922906,0.7474856321839081,0.23137512961633558,0.2129895509292494,0.45862247746669865,0.0970128419877163,경기도,A,국민임대,2.597480830856441,47.49736834815167,2630530.2887440776,18419.908794562474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.07456139501465082,146.45099563475452,1,1,POINT (127.077974957757 37.7966633210321),0
C1620,1232.0,42.584,246.4,22.0,21387800.0,121106.0,0.0,4.0,1181.0,1101.0,6033.53,126.85760436962501,35.208383904718204,0.05802861201299607,1.0,30052.0,2.55,0.9800000000000001,2.314054054054054,0.9914173045697054,0.961887771650989,0.6037735849056604,0.2750232929588713,0.2856715027286037,0.40253560495141744,0.0367695993611074,경기도,A,국민임대,5.672585830113106,260.482820930671,5265256.945297162,28295.347320716883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8936688311688312,0.18248023959439996,176.60396677290967,1,1,POINT (126.857604369625 35.2083839047182),0
C1636,632.0,82.4425,158.0,7.0,76125000.0,620000.0,0.0,20.0,750.0,946.0,266.33,127.10358254774692,37.00958235598776,0.02608710984930392,1.0,71307.5,2.4850000000000003,1.01,2.2299683711122817,1.0562432849068062,1.0045554185504864,0.6913348946135831,0.2303404270238053,0.3086491603267538,0.4103705781299302,0.0506398345195105,대전광역시,A,국민임대,5.0616688618149155,153.0054465261504,6750000.0,20000.00000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4968354430379747,3.551984380280104,122.78225806451613,1,1,POINT (127.1035825477469 37.00958235598776),0
C1649,540.6666666666666,68.90166666666666,174.5,15.333333333333334,42101000.0,396425.0,0.0,3.3333333333333335,1066.0,689.6666666666666,1964.91,128.99467825750096,35.31155895393936,0.020019157443402786,1.0,120892.0,2.52,0.9800000000000001,2.3134161886551943,0.9854089484183529,0.9795505792706632,0.7042761463163317,0.23594613373920523,0.2881414816530457,0.4211858518346954,0.05472653277305361,대전광역시,A,국민임대,21.59892906295742,93.06288196697973,19741728.41470574,101721.75141040386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.2755856966707768,0.350991478829395,106.20167749259002,1,1,POINT (128.994678257501 35.31155895393936),0
C1652,890.0,32.3025,74.16666666666667,20.0,74533333.33333333,248443.33333333334,1.0,8.0,423.0,509.0,12112.929999999998,126.84775036897348,37.495796697002156,0.0032587342142531496,1.0,30608.0,2.18,0.9450000000000002,1.8780778395552031,0.9495590449559045,0.9461702283909817,0.7982173805397376,0.1523294563512807,0.2961153946680605,0.43290969681129093,0.1186454521693674,대전광역시,A,국민임대,6.8591811398366564,58.54265474201203,14581017.132081717,48603.73411268901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5719101123595506,0.042021212043659134,300.0013416875746,1,1,POINT (126.8477503689735 37.49579669700216),2
C1659,902.0,30.273076923076925,69.38461538461539,32.0,26612769.230769232,150803.07692307694,0.0,2.0,635.0,416.0,275.31,126.896242363353,35.102672041768884,0.03797665304385089,1.0,33134.5,2.515,0.9149999999999997,1.8286704629858879,0.9645909645909646,0.8713512791396701,0.7316706730769232,0.22319636632512949,0.2670781209917155,0.4227617739818014,0.08696373870135353,강원도,A,국민임대,9.092727299528441,66.86994649010677,8201065.928217768,46471.736282141675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4611973392461197,1.5110239366532272,176.4736487727245,1,1,POINT (126.896242363353 35.10267204176888),2
C1663,642.0,53.93,160.5,3.0,18043000.0,244355.0,1.0,5.0,567.0,700.0,3677.866,127.31164218760935,36.39460330408033,0.0037887739436064266,1.0,31207.0,2.645,0.97,1.984175599795814,0.9993792675356921,0.9408418657565416,0.7363844393592678,0.243839523183901,0.2580350562373826,0.4373377767808504,0.0607876437978658,전라남도,A,국민임대,4.040206265361546,54.64125425598013,1362000.0,25630.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0903426791277258,0.19032776071776406,73.83929119518733,1,1,POINT (127.3116421876094 36.39460330408033),0
C1666,708.0,45.64111111111111,78.66666666666667,20.0,17455666.666666668,119261.11111111111,0.0,4.0,638.0,465.0,20.25,126.44055494794972,34.80995161486175,0.4553504927001161,1.0,14347.0,2.4133333333333336,0.9566666666666668,1.7840909090909096,1.0216306156405992,0.9486971509682652,0.6571428571428571,0.24413930903092387,0.2540600822471597,0.44655096303524544,0.0552496456866708,충청남도,A,국민임대,4.83918754659407,38.791107228332635,3750413.8105014493,23461.35356519549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6567796610169492,22.962962962962962,146.36511855405973,1,1,POINT (126.4405549479497 34.80995161486175),0
C1672,1350.0,55.755,675.0,15.0,18717500.0,229825.0,0.0,1.0,1043.0,873.0,520.984,129.034555520206,35.2039489959096,0.00921656898172888,1.0,20524.666666666668,2.4633333333333334,0.9566666666666668,2.1912766924125395,1.069850039463299,0.9101921735269866,0.8012983347445669,0.1516711599051547,0.2555461720856205,0.4891350245233377,0.1036476434858868,전라북도,A,국민임대,5.480077554195743,298.3990616607231,1839184.73786621,23341.594846967935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6466666666666666,1.675675260660596,81.44240182747743,1,1,POINT (129.034555520206 35.2039489959096),0
